"Date","Price","Open","High","Low","Vol.","Change %"
"10/15/2021","181,000.00","181,000.00","182,000.00","180,000.00","","1.12%"
"10/14/2021","179,000.00","179,000.00","180,000.00","178,000.00","","0.56%"
"10/13/2021","178,000.00","178,000.00","179,000.00","177,000.00","","0.00%"
"10/12/2021","178,000.00","178,000.00","179,000.00","177,000.00","","0.00%"
"10/11/2021","178,000.00","178,000.00","179,000.00","177,000.00","","1.14%"
"09/29/2021","176,000.00","176,000.00","177,000.00","175,000.00","","1.15%"
"09/28/2021","174,000.00","174,000.00","175,000.00","173,000.00","","1.75%"
"09/27/2021","171,000.00","171,000.00","172,000.00","170,000.00","","3.64%"
"09/24/2021","165,000.00","165,000.00","166,000.00","164,000.00","","1.85%"
"09/23/2021","162,000.00","162,000.00","163,000.00","161,000.00","","1.89%"
"09/22/2021","159,000.00","159,000.00","160,000.00","158,000.00","","3.92%"
"09/17/2021","153,000.00","153,000.00","154,000.00","152,000.00","","2.00%"
"09/16/2021","150,000.00","150,000.00","151,000.00","149,000.00","","2.04%"
"09/15/2021","147,000.00","147,000.00","148,000.00","146,000.00","","2.08%"
"09/14/2021","144,000.00","144,000.00","145,000.00","143,000.00","","1.41%"
"09/13/2021","142,000.00","142,000.00","143,000.00","141,000.00","","2.16%"
"09/10/2021","139,000.00","139,000.00","140,000.00","138,000.00","","2.21%"
"09/09/2021","136,000.00","136,000.00","137,000.00","135,000.00","","2.26%"
"09/08/2021","133,000.00","133,000.00","134,000.00","132,000.00","","2.31%"
"09/07/2021","130,000.00","130,000.00","131,000.00","129,000.00","","2.36%"
"09/06/2021","127,000.00","127,000.00","128,000.00","126,000.00","","1.60%"
"09/03/2021","125,000.00","125,000.00","126,000.00","124,000.00","","1.63%"
"09/02/2021","123,000.00","123,000.00","124,000.00","122,000.00","","2.50%"
"09/01/2021","120,000.00","120,000.00","121,000.00","119,000.00","","2.56%"
"08/31/2021","117,000.00","117,000.00","118,000.00","116,000.00","","1.74%"
"08/30/2021","115,000.00","115,000.00","116,000.00","114,000.00","","1.77%"
"08/27/2021","113,000.00","113,000.00","114,000.00","112,000.00","","0.89%"
