"Date","Price","Open","High","Low","Vol.","Change %"
"02/28/2017","112.10","111.86","112.78","110.02","","-0.60%"
"02/27/2017","112.78","112.06","112.78","111.19","","1.70%"
"02/24/2017","110.89","108.54","111.36","108.03","","2.65%"
"02/23/2017","108.03","109.86","110.38","107.61","","-2.13%"
"02/22/2017","110.38","110.84","111.05","109.62","","-0.42%"
"02/21/2017","110.84","113.41","113.87","110.74","","-1.79%"
"02/17/2017","112.86","112.35","113.05","110.87","","-0.17%"
"02/16/2017","113.05","112.05","113.05","110.92","","1.26%"
"02/15/2017","111.64","110.21","111.64","109.24","","1.48%"
"02/14/2017","110.01","109.67","111.29","108.80","","0.36%"
"02/13/2017","109.61","109.34","110.20","108.72","","0.62%"
"02/10/2017","108.93","105.55","108.97","105.04","","3.70%"
"02/09/2017","105.04","107.04","107.25","104.99","","-2.06%"
"02/08/2017","107.25","106.12","107.60","105.81","","1.36%"
"02/07/2017","105.81","105.89","106.82","105.18","","-0.95%"
"02/06/2017","106.82","105.81","106.83","104.52","","2.20%"
"02/03/2017","104.52","102.77","105.70","102.57","","-1.64%"
"02/02/2017","106.26","104.51","107.23","104.20","","1.43%"
"02/01/2017","104.76","102.22","104.76","102.07","","2.95%"
"01/31/2017","101.76","99.45","102.83","98.93","","2.86%"
"01/30/2017","98.93","97.41","99.34","96.84","","2.16%"
"01/27/2017","96.84","96.03","97.42","95.83","","0.68%"
"01/26/2017","96.19","100.19","100.91","95.73","","-3.00%"
"01/25/2017","99.16","99.89","100.40","97.73","","-1.03%"
"01/24/2017","100.19","100.57","100.88","99.29","","0.91%"
"01/23/2017","99.29","101.17","101.69","99.29","","0.06%"
"01/20/2017","99.23","101.89","102.15","99.23","","-2.27%"
"01/19/2017","101.53","104.46","104.67","101.22","","-2.47%"
"01/18/2017","104.10","104.10","104.98","103.75","","0.14%"
"01/17/2017","103.95","104.67","105.75","103.24","","-2.81%"
"01/13/2017","106.95","104.86","107.05","102.92","","1.69%"
"01/12/2017","105.17","104.20","105.84","98.96","","0.93%"
