Date,Open_PCRFY.US,High_PCRFY.US,Low_PCRFY.US,Close_PCRFY.US,Adjusted_close_PCRFY.US,Volume_PCRFY.US,Open_051910.KO,High_051910.KO,Low_051910.KO,Close_051910.KO,Adjusted_close_051910.KO,Volume_051910.KO,Open_006400.KO,High_006400.KO,Low_006400.KO,Close_006400.KO,Adjusted_close_006400.KO,Volume_006400.KO,Open_1211.HK,High_1211.HK,Low_1211.HK,Close_1211.HK,Adjusted_close_1211.HK,Volume_1211.HK,Open_300014.SHE,High_300014.SHE,Low_300014.SHE,Close_300014.SHE,Adjusted_close_300014.SHE,Volume_300014.SHE
2005-01-17,,,,,,,0.008821734154990324,0.014888612703476412,0.0075757924726929105,0.012515806679802566,0.01251580796429863,-0.7181515776913852,0.03325722175648238,0.0,0.01452810056290943,0.004728141195945668,0.004728141291726828,0.20395998006831206,0.032778499599139366,-0.014782346436075233,0.02809469971362688,-0.010035865038133807,-0.010023602795048214,0.24553312580650122,,,,,,
2005-01-18,,,,,,,0.006253928443982204,0.0024600272699544234,0.00876649403839913,0.004962789412035207,0.004962789996174166,0.02988245558487357,0.004662013105811269,0.03203935374461686,0.03309994842634545,0.03248545514448864,0.03248545476078313,0.07333398625916132,-0.009961371119871831,0.04131783158535507,0.0025276377596998856,0.05632197862038435,0.056323254524656585,0.6078117468789337,,,,,,
2005-01-19,-0.011680859612755778,-0.011680859612755778,-0.011217537620096252,-0.01707198389864706,-0.017105512272552748,0.09711423247235551,0.014851758323846553,0.001227746557210807,-0.0012476601053723613,0.0024721905817095546,0.002472187870736775,-0.11869586091374273,0.027524673390090015,0.01785761740000602,0.009259325412797281,-0.00917437627604123,-0.009174376465844958,-0.4824186315574668,0.05366857897098409,0.06231661808076128,0.053794340860684464,0.04652424873029082,0.046512761451949824,1.1390859074878268,,,,,,
2005-01-20,-0.021108963210235032,-0.021108963210235032,-0.024858518853713374,-0.024808513346339822,-0.024817657547910876,0.17797938757466447,-0.014851758323846553,-0.01607950488105736,-0.029134423975772705,-0.03262522628631004,-0.03262522676123325,0.8869324574707651,-0.022884293833588032,-0.013363227812167366,-0.004618945856295298,0.013730192811900466,0.013730193095314647,-0.5628313154405156,0.044134872464533625,0.002217901442340242,0.04423815203568138,0.011292313796138043,0.011285291257600472,-0.544401922301951,,,,,,
2005-01-21,-0.01207258123426902,-0.01139804495236918,-0.006141268022082702,-0.0054458950114626425,-0.005426137096236516,-0.2561751594813515,-0.023975912909845576,-0.02269958636050795,-0.01815873376651922,-0.015424470505706722,-0.01542446902434591,-0.2795520986682458,0.009216655104923532,0.013363227812167366,0.009216655104923532,0.026907452919925134,0.026907453464177777,0.27077463033861093,0.004528920441721596,-0.004468138502399466,0.006815017136331036,-0.0044983241577236655,-0.004478670932322126,-0.5155176425162669,,,,,,
2005-01-24,0.01207258123426902,0.01139804495236918,0.01494593038723302,0.014905425008987283,0.014904402145022644,0.5623962410153425,-0.018041725259577035,-0.007682497720637116,0.005221944043070081,0.005167970219087437,0.005167967494443815,-0.38390809439709095,0.04045495469231497,0.026202372394024565,0.036039936483197366,0.021882711249507025,0.021882710705254382,0.3194571164702431,0.0022650691966927816,-0.006748142651996858,-0.03686492710467926,-0.029774204960607342,-0.029792595802895727,-0.8597514928625323,,,,,,
2005-01-25,-0.013423020332140823,-0.0033389012655145045,-0.006765925675301876,-0.006070844952008159,-0.006103085103990047,-0.8386496176434992,0.003893581303207938,0.0,0.0013012356351715937,-0.007762006901131713,-0.007762004693775637,-0.7667833433159075,0.00439561147303813,-0.013015368112069936,-0.03146326945578437,-0.03524593906167439,-0.03524593878588789,-0.5359224924122614,-0.029774204960607342,-0.015936259834736344,0.0046774135698566255,0.00230548307136047,0.002309559745195866,-0.37522496307390973,,,,,,
2005-01-26,0.006734032181344052,0.00932097294306189,0.011474982476874285,0.017438403001638125,0.017473037043274076,0.4256809905694574,-0.002594036682044276,0.0,0.0,0.005181358810576242,0.005181359428840793,0.5033448824741189,-0.013245226750020933,-0.013187004281954628,-0.004576667027412995,-0.004494389587838654,-0.004494389678940891,-0.22413549711289882,0.020694118627583524,0.018196210085546394,0.011629754817202187,0.02520365269255409,0.025210881583573652,1.2735544054853811,,,,,,
2005-01-27,0.0026809667532581294,-0.003318954258063833,-0.005383593083472249,-0.006002018684998056,-0.006023874281402275,-0.4182972504023592,0.014184635905692744,0.014039797570053025,0.002597402617711353,-0.002587322128531966,-0.0025873222295089704,-0.18044137505897595,-0.017937700686667668,-0.01785761740000602,-0.018519047767236785,-0.03203935374461686,-0.03203935335720409,0.35357405150123355,0.011340036583833868,0.031045078499101653,0.025082778165123276,0.031178342667081083,0.03117827152982211,0.24236733974626468,,,,,,
2005-01-28,0.0006691201320241369,-0.006002018684998056,-0.0020263431452325342,-0.004693270431749497,-0.004662433809686561,0.3980813679410655,-0.014184635905692744,-0.024375807037166908,-0.011741817296947232,-0.011726521111041777,-0.011726521133025969,0.435297981052825,-0.032186686495901284,0.0,-0.004683849312426602,0.03203935374461686,0.03203935335720409,-0.27268402933252567,0.033215103690119374,0.02159046676566856,0.02665332321957825,0.015242616094754968,0.015244086452510519,-0.3219993600458313,,,,,,
2005-01-31,-0.004021453140778064,-0.0006691201320241369,0.0020263431452325342,0.0026845653706688566,0.002719888465239073,-0.21119284838954044,-0.01307208024811679,0.01290340646157162,-0.0065833015878862255,0.01560499828776507,0.015605000132497437,0.5631769218061535,0.02309571479464978,0.008968669982760247,0.023202897079663387,0.008968669982760247,0.008968670164149373,-0.0629161175086761,0.010848540842468335,0.02114949597939564,0.013075493131923466,0.025594174784181245,0.025583787809388525,0.5517559982931726,,,,,,
2005-02-01,-0.006062665925848254,0.002006018726865566,-0.0070422826254130655,-0.002012748079697424,-0.0020668419802865046,0.02966149313808586,0.014369938244664482,-0.010309369779527344,0.00920453658888043,-0.007772058479931232,-0.007772059186937241,-0.6204783422961544,0.03146326945578437,0.013303965626363379,0.009132483563272231,-0.004474280394921593,-0.004474280485208482,-0.20104270849085815,0.027622362520185018,-0.002099034191393123,-0.0021559210077444213,-0.025594174784181245,-0.025583787809388525,0.47790950309105007,,,,,,
2005-02-02,-0.011552965738036214,-0.015483311670346556,-0.00654488292089539,-0.013522856510131742,-0.01352943374945248,0.11690499538573107,-0.001297857996547691,0.006455799688000141,0.006523179678241675,0.01034938099120808,0.01034937887179943,-0.3691559725527007,-0.008888947417245774,-0.013303965626363379,0.0,-0.004494389587838654,-0.004494389678940891,-0.5172902568760964,-0.029790067738439507,-0.027622362520185018,-0.015309161302611507,-0.004323043970575924,-0.004328330680451353,-1.2224869652180441,,,,,,
2005-02-03,-0.005483221414531503,-0.012973893143688908,-0.023530497410194418,-0.017857617400006465,-0.01785193106850791,-0.03213414651624724,0.005181358810576242,0.016592594579242004,0.005188079146714486,0.016592594579242004,0.016592594814854422,0.21594096530832552,-0.022574322038538597,0.0,-0.009132483563272231,0.008968669982760247,0.008968670164149373,0.8297018569110453,-0.004323043970575924,0.0042951350232423025,0.006590552385492554,0.0021559210077444213,0.002154416780831836,-0.24908282495933953,,,,,,
2005-02-04,0.013652089168327386,0.027120306219194035,0.031026273563100837,0.032051840165634005,0.0320741324522551,0.10594089872693147,0.019194448226590666,0.0050505158512272885,-0.01040321489143814,0.0,0.0,0.044546636980904,0.01360565205577835,0.0,0.0136676387286645,0.0,0.0,-0.2546484802973268,0.0021559210077444213,-0.006462840241496792,0.004360817263481032,-0.004332443042929679,-0.004337770793416462,1.0102321484995347,,,,,,
2005-02-07,0.013468217050866649,0.0,0.0013568523112899022,-0.008086297431357803,-0.008132543071432519,-0.15387874117494071,0.008832862966649202,0.011271252136936027,0.02325686100430069,0.007566239054529689,0.007566239757082371,0.5229098929048241,0.022272635609123625,0.01769957709940151,0.013483350337287092,0.004454350349380576,0.004454350438866328,0.4103894622260267,0.0021671229628315025,0.004304435677020102,0.004357791653637921,0.0021765220351852577,0.0021833540125846262,-0.07143407563409632,,,,,,
2005-02-08,-0.013468217050866649,-0.012790480664369053,-0.008852628464196322,-0.0054274217353649234,-0.005377284346933298,0.028149728834604204,0.0,-0.008755528933633627,0.016466489365402737,0.0,0.0,-inf,,,,,,,-0.004323043970575924,0.004306925794050009,-0.0021765220351852577,0.010785884212072716,0.010773914457117062,-1.7409904066690753,,,,,,
2005-02-09,-0.0006781960246384777,-0.0013559324111360738,0.0006837607104004384,-0.0027247973261852465,-0.0027301267925468053,0.1276853220610974,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2005-02-10,0.0,0.008108152528422785,0.006132898268697229,0.012203541280729091,0.012186988644403485,-0.11481513154056344,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2005-02-11,0.008780873710873216,0.014032973348790723,0.009465925988882962,0.007385062097461148,0.007369585256948419,-0.2026212019930096,0.0,0.006261763439070478,-0.01010109324978714,0.0012554951004606352,0.0012554939259370457,inf,,,,,,,,,,,,,,,,,,
2005-02-14,0.009370885173306753,0.006613780722036999,0.010043606355757184,0.012628948172607402,0.01264405226926879,0.027362695641429013,0.003761760685906168,0.019778148027583597,0.013862853935693309,0.01741337413431765,0.01741337601461268,0.7569443202228072,0.02678731596365047,0.017621601349819827,0.027028672387919173,0.017621601349819827,0.017621600715218122,-0.47098874106900723,,,,,,,,,,,,
2005-02-15,0.008623602363932559,0.006570325870100202,0.002661345549514582,0.005926918897767308,0.005928773804895648,0.5002342516168703,0.025943394145457432,0.010955678102435584,0.017370165410440563,0.003692312633511108,0.003692311577090379,-0.08779829176240561,0.02178735418490696,0.046916919787751254,0.026317308317372223,0.04274154837727018,0.04274154829898613,0.9672577761455852,0.016799349445470124,0.0,0.02327774045876252,0.00830764177328902,0.008297456402829528,-0.6736937350548295,,,,,,
2005-02-16,-0.005962256814417977,-0.013847896858793618,-0.010016778243471691,-0.021905953955656976,-0.02188944576460372,-0.32023726364535143,0.0012187712852647081,0.03800932642834809,0.003683243372954337,0.02427303665722924,0.0242730364172683,0.4293564605918956,0.038059561824344,0.008298802814694639,0.008620743043907808,-0.012631746905901409,-0.012631746214248452,-0.6542910476043282,0.012425663787608787,0.03046444953856131,0.008321922231365075,0.016391181707879454,0.016391182625353995,0.1146792395732188,,,,,,
2005-02-17,-0.005329792763347996,0.003976148379639444,0.0006709158252338199,0.0006709158252338199,0.0006321081014957208,0.16828409711836656,0.03353607457208874,0.006968668084768481,0.030177304747452283,0.02720451458070272,0.027204516003418888,0.6831600641394537,-0.025211419346495845,-0.025105921131077125,-0.004301081899390269,0.0,0.0,-0.4657355669716132,0.018351242143352486,-0.004002484234723269,0.022566736887949634,0.008086070671996293,0.00807340515155186,0.9343593826833843,,,,,,
2005-02-18,-0.003345603655922069,-0.008635058636880633,-0.004032263527938618,0.0,0.0,-0.18774496463925416,0.024434027633649436,0.08004270868432606,0.030447318542146107,0.07093575301485622,0.07093575135001373,0.13463985585390859,-0.017167803622365696,0.004228336109521891,-0.004319661144517539,0.004228336109521891,0.0042283361941866104,0.33411830579535007,0.008037268307763412,0.0019909970386020603,0.002030990632355678,0.0,0.0,-0.27908742723958646,,,,,,
2005-02-21,,,,,,,0.08586129037513324,0.014846507100672923,0.06367309501419882,0.019376277989588075,0.01937628012199255,-0.7880503086727764,0.03404584140971778,0.016736792355523278,0.017167803622365696,0.0,0.0,0.18663109693755864,-0.006029280085559918,-0.006029280085559918,-0.03501868394306351,-0.03278489415316477,-0.03276204417973538,-0.045064316859619424,,,,,,
2005-02-22,,,,,,,-0.0063492289601594365,-0.0010531854003463792,-0.0032520360427508166,-0.00856536297345123,-0.008565363987496966,-0.5349543720506826,-0.0041928782600351155,-0.00833338155914376,-0.012848142477848157,-0.008474626990972567,-0.008474627161024983,-0.45674240567494806,-0.030693880929151707,-0.030693880929151707,-0.03411311170901543,-0.03175428414221848,-0.03175545521083767,-0.28958882727910407,,,,,,
2005-02-23,-0.009339627596132605,-0.016584128015534993,-0.014735698653752571,-0.016053856488563056,-0.016065325666195562,-0.2760669659649295,-0.0433907551016528,-0.03103512834578126,-0.05009394533580114,-0.026145280460044162,-0.026145280750036193,-0.024688063010183114,-0.025533302005165126,-0.016878037787352085,-0.008658062743114314,-0.017167803622365696,-0.017167803971304352,-0.09743856545086693,-0.025270765163130093,-0.025270765163130093,-0.030834465882511264,-0.03056549658829777,-0.030589989123152916,0.2617770240045534,,,,,,
2005-02-24,-0.006050438625774035,-0.006711434587987064,-0.0047345370821121335,-0.0006745362818998402,-0.0006960451802480172,0.25686818316359883,0.015401846062546909,0.0021715523089120836,0.01697833738970722,0.010977060021064133,0.010977058668613537,-0.21821262072974434,-0.004319661144517539,0.01268515952731697,0.004338401598596775,0.029852963149682665,0.029852962805138716,-0.0187557245726655,-0.036920115809928156,-0.008574532203101448,0.011116361923280582,0.021938016940701743,0.021951981498188555,-1.2854096897929548,,,,,,
2005-02-25,-0.0006745362818998402,0.010050335853501569,0.0047345370821121335,0.008733679968754515,0.0087309597493328,-0.09523416596977086,0.004357305422843183,0.015070254336542632,0.02548614242473768,0.007612870537734295,0.007612870135153216,-0.38457122439486646,0.03822121282019886,0.024897551621727132,0.03404584140971778,0.024897551621727132,0.02489755213430378,0.7020408981544719,0.028345583606826708,0.008574532203101448,0.013190287114575039,0.0021559210077444213,0.002154416780831836,1.1492449000938816,,,,,,
2005-02-28,0.0240011520995429,0.01192857086527388,0.0033681406041226047,-0.0006691201320241369,-0.0006204032820198435,0.36072192778792633,0.0032555651148911124,0.01904819400949087,0.0065430999120863476,0.018250640368634663,0.018250641092654618,0.2392369407763315,0.03681397312271528,0.024292692569042984,0.020704673361692016,0.012220111334775297,0.012220111581724424,-0.16167428909298742,-0.015155296492251669,0.021089460831594575,0.0,0.03613555167454763,0.036142218484606525,-0.2318212431326696,,,,,,
2005-03-01,-0.01593659226281252,-0.0019782400121055588,0.004696419232607774,0.009990093075086026,0.009969755252712265,-0.5402047083580488,0.018250640368634663,-0.014783795171419811,0.021506205483525775,0.0,0.0,-inf,,,,,,,0.04481928952694769,0.0,0.030110231189000025,-0.010486557070978897,-0.010503460922004049,-0.6757554210421972,,,,,,
2005-03-02,-0.00402415029972536,-0.01262055940904716,-0.009414998934602181,-0.0146865123076938,-0.014695429628574175,0.44133237698713756,0.01687803798949261,0.043711432450855625,-0.005333347861315119,-0.0021299274939377,-0.002129925158888213,inf,,,,,,,-0.002079326781883495,0.026789114588690932,0.0063348044104127865,0.016729152520460477,0.016734445253798302,0.633446898057267,,,,,,
2005-03-03,0.006030169026590926,0.0066622498254163,0.006062665925848254,0.0013440862238538465,0.0013366903331477609,-0.09937247381320269,-0.023281476317830396,-0.045841359944793325,-0.028201434261639236,-0.012875714532579963,-0.012875716060218423,-0.8836720540113614,-0.00809721023262,0.0,-0.004106781952653904,0.0,0.0,-0.43510175923738004,0.01659528167701474,-0.012273159693559688,0.002092443549019496,-0.010420956422758199,-0.010414455230138397,-0.8722861364986763,,,,,,
2005-03-04,-0.0013368985948414291,0.0006637902666564166,0.002012748079697424,0.0026827648551814853,0.0026680323553005536,-0.1417895830036855,-0.004291852139051144,-0.0010666661761842278,0.005485476727342231,-0.010857868879851296,-0.010857870008701198,0.1746614269870328,-0.008163310639160315,-0.008064559836729046,0.004106781952653904,-0.004073325387636828,-0.004073325469949651,-0.08538059611119486,-0.018694315868407863,-0.018694315868407863,-0.04510818853380805,-0.023327227496942715,-0.023339249909977156,0.5351049440535967,,,,,,
2005-03-07,0.005336903928187642,0.003973515161860508,0.002677377770716305,0.009996751028710893,0.010036412365272973,0.03934670534193252,-0.01298719570234752,0.0010666661761842278,-0.008791265531820969,0.02373358341243126,0.02373358606891962,0.49357381868754935,0.004089985251523487,0.0,-0.024897551621727132,-0.016461277054071743,-0.01646127739015668,0.3309469222912256,-0.006308196097702279,0.004178360973276618,0.040903441841344534,0.023327227496942715,0.023339249909977156,1.1295596316426266,,,,,,
2005-03-08,0.007952328190495184,0.001980852413961287,0.0066622498254163,0.001325381241068957,0.0012982574454034612,-0.26126250941782025,0.02155255867579875,0.0,0.004405293528506604,-0.028109958066592,-0.02810996125176146,-0.6487431031146986,-0.012320484388039787,-0.020450610471291597,-0.025533302005165126,-0.03375847992495373,-0.0337584796639252,0.3304674707787658,0.022938060074785938,0.018617088327922637,0.012576848178501354,0.018694315868407863,0.01870080715998257,0.05991679307720332,,,,,,
2005-03-09,0.016366977464205235,0.015707129205357884,0.005298025637555437,0.003965636393346905,0.003973475886518418,0.5181606199775572,-0.04804417448798404,-0.028109958066592,-0.027856954249216415,0.0,0.0,0.4307409513009084,-0.055215722602445894,-0.05085841723349027,-0.0531098253139497,-0.030503454293414833,-0.0305034539251281,0.4902835130981522,0.016357829333624174,0.030280002761921665,0.020611180030913,0.028399997647237107,0.028394969178705987,-0.24464715300797657,,,,,,
2005-03-10,-0.01504771605914268,-0.012414403148381936,-0.006626929487609345,-0.001980852413961287,-0.001974880174209215,-0.4485544396703993,0.02866789649839596,0.008733680077003925,0.013468217231064727,-0.0043956115278778185,-0.004395609207923812,0.07004705286740709,-0.026550232094121995,0.0,0.009049835519919114,-0.013363227812167366,-0.013363228080633505,-0.35198172080380985,0.026038167106950283,0.013813627634271963,0.026195619951408844,0.007976628723612045,0.007966928377643123,0.21391794486364368,,,,,,
2005-03-11,0.0006589786070430037,0.0013140606358685858,0.002656044058116258,-0.001984783979385618,-0.0019985957123092035,-0.12208411755577409,-0.019759151485390092,-0.004357305422843183,0.0055586574481623074,0.0032985193229571053,0.0032985183799141282,-0.49035167483834563,0.0,-0.02197890671877545,-0.01360565205577835,0.0,0.0,0.30473266790432874,0.003939338397136449,-0.0039238808825983185,-0.026195619951408844,-0.020052258296193504,-0.020037610017163754,-1.3401957902184183,,,,,,
2005-03-14,-0.01192857086527388,-0.015216965804860205,-0.015369497331101378,-0.012662615044231718,-0.012677826430186556,0.0816991599323611,-0.0022197555076157727,-0.01762160157016268,-0.036121306313321,-0.03575800000578866,-0.035758001415711504,0.9260436813200101,-0.013544225107757768,-0.013423020332140823,-0.00917437627604123,-0.013544225107757768,-0.013544225383544273,-0.4039691749776555,-0.011884357101903387,-0.00789425657553755,0.0,-0.006090452080992126,-0.006101798428407523,-1.5000009052443204,,,,,,
2005-03-15,-0.004008021397538641,-0.004008021397538641,-0.002022245380767451,-0.006054508908706069,-0.0060464481603892395,0.009389740349840636,-0.023609865294707433,-0.02247285613875505,-0.0374751116150307,-0.035904263011239834,-0.03590425989472301,0.3600907189286655,0.004535155165392268,0.0,-0.004618945856295298,-0.018349138668195764,-0.018349139047829865,-0.08933507668439056,-0.01403528370113083,-0.018025384227496666,-0.037410529476383125,-0.035236427959773664,-0.035243286294420306,1.144931341018319,,,,,,
2005-03-16,0.004008021397538641,0.006671138817022193,0.0033681406041226047,0.0033681406041226047,0.003384882091451047,0.04331764807490934,-0.035904263011239834,-0.024152985142558592,-0.009592399808964203,0.002355715059628949,0.0023557124775770433,-0.8904064674183694,-0.027524673390090015,-0.02278002833181958,-0.018692133012152112,0.004618945856295298,0.004618945952515219,0.2818175684989388,-0.04335375410946263,-0.02662460158900215,-0.041080125986575844,0.012576848178501354,0.012600288492367717,-0.06425572256000756,,,,,,
2005-03-17,0.005982071677547385,0.003318954258063833,0.0006722689328824138,0.008037551642442686,0.00804335504466458,-0.05270738842474998,-0.019048195228158704,-0.022367031106684365,-0.01212136206700798,-0.02260655558686686,-0.022606553763299786,0.2560866716112482,-0.014051753455650129,-0.004618945856295298,-0.02386748140664352,-0.04717856027509093,-0.04717856018974764,0.3028988730305855,0.029103645398901534,0.012374492878441057,0.015321189607046204,-0.004169617889405952,-0.004174689754955718,0.12596120162652014,,,,,,
2005-03-18,0.0,0.008578079653782211,0.00869861624042434,0.0066489606652511135,0.006652074583909595,0.08103526358628876,-0.024332100995630768,-0.009569451146107966,-0.009804000233028631,-0.006035020725796869,-0.006035022915956034,0.003240793589375457,-0.03357629553360475,-0.032944155719354384,-0.019512814223581643,0.0048192864359482,0.00481928653545971,-0.32629069988063364,-0.01652679722040018,-0.01652679722040018,0.0064995660057611815,-0.014760662739066177,-0.014762066326987178,-1.0430062408357763,,,,,,
2005-03-21,-0.004649626443768984,-0.005930824633275211,-0.002000667556297131,-0.000662910199947575,-0.0006542945748528872,0.0408219945202557,0.007361997931543129,-0.007237666024876077,-0.0037014210499961564,-0.007290434737726059,-0.00729043265831919,-0.2663411003475815,0.01452810056290943,0.0047732787526584275,0.004914014802428923,0.009569451016151476,0.009569451212328772,-0.22363835445543145,-0.008372101486037842,-0.008372101486037842,0.006462840241496792,-0.002109475232143332,-0.0021131868298540635,0.4092309678311228,,,,,,
2005-03-22,0.009937147024452475,0.0026402655601764913,-0.005354765137659978,-0.01133723380316276,-0.011379568984783095,0.0712467398726897,-0.0024479830605770303,0.007237666024876077,0.0012353299219061142,0.00850035556899087,0.008500355105411472,0.28175236426810635,0.004796172263493048,0.014184634991956102,0.01941808585710092,0.009478743954543845,0.00947874414702099,-0.615285367873172,-0.002092443549019496,-0.002092443549019496,-0.0042951350232423025,-0.00640760248755301,-0.006414328996771523,1.4869450880921935,,,,,,
2005-03-23,-0.02807671057461203,-0.013939820814109716,-0.010118130165584382,-0.009434032233358813,-0.009392200613040025,-0.016092775602642106,0.0,-0.016970103064087638,-0.009925639925802088,-0.028205426923854304,-0.028205425603143652,-0.0745001802905314,0.0047732787526584275,0.0,0.0,-0.009478743954543845,-0.00947874414702099,-0.31112314638184024,-0.04083679087893621,-0.027761297747012748,-0.017410321313009458,-0.015110927476831293,-0.015112544939818173,0.08417457888084279,,,,,,
2005-03-24,-0.003395589001138344,0.001336005542742047,-0.003395589001138344,0.004054059606552585,0.0040417976328988026,-0.25602003901284753,-0.014815085992800903,-0.0012232410632240232,-0.00500001048056653,0.00866878575827812,0.008668785278151958,-0.3744854411203278,-0.009569451016151476,-0.014184634991956102,-0.0048192864359482,-0.009569451016151476,-0.009569451212328772,0.1119530312007253,0.02385397756582508,0.010778484433901614,0.004391755279523402,0.0021765220351852577,0.0021833540125846262,-1.4893433932453384,,,,,,
2005-03-25,,,,,,,0.007434979993744761,0.010955678102435584,0.014925650406368618,0.0,0.0,-0.5418052907538264,-0.0048192864359482,0.004750602758598177,0.0,0.014320053774749653,0.014320054067622934,-0.3798232639693513,,,,,,,,,,,,
2005-03-28,,,,,,,0.007380105999056141,0.012033838353659121,0.007380105999056141,0.021952102678145735,0.02195209919331731,0.2692057962842078,0.03325722175648238,0.028039220064393078,0.019139340210697853,0.009434032233357925,0.009434032424023187,0.48031501801087906,,,,,,,,,,,,
