"Date","Price","Open","High","Low","Vol.","Change %"
"03/01/2017","251.51","250.41","253.38","248.81","","0.44%"
"02/28/2017","250.41","251.91","251.91","245.62","","-0.60%"
"02/27/2017","251.91","247.68","252.71","247.22","","1.71%"
"02/24/2017","247.68","241.28","248.94","240.14","","2.65%"
"02/23/2017","241.28","246.55","246.55","240.15","","-2.14%"
"02/22/2017","246.55","247.60","248.63","244.52","","-0.42%"
"02/21/2017","247.60","252.11","254.61","246.38","","-1.79%"
"02/17/2017","252.11","252.57","252.57","247.66","","-0.18%"
"02/16/2017","252.57","249.36","252.57","247.65","","1.29%"
"02/15/2017","249.36","245.70","249.36","243.88","","1.49%"
"02/14/2017","245.70","244.85","248.62","243.02","","0.35%"
"02/13/2017","244.85","243.33","246.18","242.76","","0.66%"
"02/10/2017","243.24","234.54","243.34","234.09","","3.75%"
"02/09/2017","234.45","239.37","239.37","234.23","","-2.02%"
"02/08/2017","239.28","236.08","240.20","235.51","","1.39%"
"02/07/2017","235.99","238.23","238.23","234.57","","-0.90%"
"02/06/2017","238.14","233.03","238.75","233.03","","2.19%"
"02/03/2017","233.03","236.89","236.89","228.44","","-1.63%"
"02/02/2017","236.89","233.56","239.28","232.31","","1.43%"
"02/01/2017","233.56","226.87","234.07","226.87","","2.95%"
"01/31/2017","226.87","220.57","229.25","220.57","","2.86%"
"01/30/2017","220.57","215.90","222.07","215.90","","2.16%"
"01/27/2017","215.90","214.44","217.18","213.30","","0.68%"
"01/26/2017","214.44","221.08","224.97","213.08","","-3.00%"
"01/25/2017","221.08","223.38","224.29","217.89","","-1.03%"
"01/24/2017","223.38","221.36","225.47","221.36","","0.91%"
"01/23/2017","221.36","221.22","226.70","221.22","","0.06%"
"01/20/2017","221.22","226.36","228.07","219.85","","-2.27%"
"01/19/2017","226.36","232.10","233.35","225.01","","-2.47%"
"01/18/2017","232.10","231.75","234.04","231.30","","0.15%"
"01/17/2017","231.75","238.45","238.45","230.16","","-2.81%"
"01/13/2017","238.45","234.47","238.70","229.44","","1.73%"
"01/12/2017","234.39","232.23","236.12","220.35","","0.97%"
"01/11/2017","232.15","242.09","242.09","228.49","","-4.07%"
"01/10/2017","242.01","236.86","242.35","235.38","","2.21%"
"01/09/2017","236.78","233.51","237.06","233.51","","1.43%"
"01/06/2017","233.43","234.58","234.92","231.38","","-0.49%"
"01/05/2017","234.58","232.88","236.43","231.51","","0.73%"
"01/04/2017","232.88","225.82","233.71","225.37","","3.13%"
"01/03/2017","225.82","228.36","233.96","225.82","","-1.11%"
"12/30/2016","228.36","230.68","232.16","227.94","","-1.01%"
"12/29/2016","230.68","230.23","232.63","228.63","","0.19%"
"12/28/2016","230.23","237.51","237.51","230.20","","-3.02%"
"12/27/2016","237.40","237.40","237.40","237.40","","0.00%"
"12/23/2016","237.40","246.34","246.34","236.97","","-3.00%"
"12/22/2016","244.74","247.03","249.09","241.09","","-0.93%"
"12/21/2016","247.03","249.20","251.37","246.91","","-0.87%"
"12/20/2016","249.20","248.18","251.27","248.18","","0.41%"
"12/19/2016","248.18","255.55","256.12","243.78","","-2.62%"
"12/16/2016","254.87","257.83","260.45","254.06","","-1.15%"
"12/15/2016","257.83","260.58","263.78","256.47","","-1.06%"
"12/14/2016","260.58","259.56","262.88","257.85","","0.26%"
"12/13/2016","259.91","259.01","263.01","256.27","","0.82%"
"12/12/2016","257.79","262.39","266.28","256.91","","-1.47%"
"12/09/2016","261.63","255.37","261.88","254.91","","3.31%"
"12/08/2016","253.24","260.23","262.17","253.03","","-2.66%"
"12/07/2016","260.15","265.34","267.39","259.40","","-1.72%"
"12/06/2016","264.69","265.16","267.10","262.65","","-0.26%"
"12/05/2016","265.39","262.23","267.94","260.97","","1.60%"
"12/02/2016","261.20","254.44","263.47","252.62","","2.20%"
"12/01/2016","255.59","255.39","258.13","253.33","","-0.37%"
"11/30/2016","256.53","254.24","256.53","248.41","","1.54%"
"11/29/2016","252.64","263.55","265.27","250.87","","-4.76%"
"11/28/2016","265.27","265.64","271.47","262.21","","0.59%"
"11/25/2016","263.70","264.66","267.84","260.29","","-0.36%"
"11/23/2016","264.66","259.43","265.71","257.12","","2.02%"
"11/22/2016","259.43","260.12","263.55","258.30","","-0.27%"
"11/21/2016","260.12","247.50","260.19","247.50","","5.10%"
"11/18/2016","247.50","256.65","256.65","247.50","","-3.56%"
"11/17/2016","256.65","257.91","258.59","255.28","","-0.75%"
"11/16/2016","258.59","258.48","261.11","255.05","","0.31%"
"11/15/2016","257.79","257.55","263.15","252.41","","0.32%"
