DATE,url,tone,upstream,downstream
2017-06-09 15:00:00,http://www.einnews.com/pr_news/385916018/the-layered-look-of-lithium-sulfur,-1.68350168350168,False,True
2017-06-10 15:15:00,http://www.smh.com.au/world/lithium-bolivia-20170523-gwb8me.html,0.809935205183586,True,True
2017-06-10 15:15:00,http://www.brisbanetimes.com.au/world/lithium-bolivia-20170523-gwb8me,0.810372771474878,True,True
2017-06-12 09:30:00,http://www.coolsocial.net/sites/www/lithiumbatteriesonline.com.html,1.73333333333333,False,False
2017-06-12 14:00:00,http://www.prnewswire.com/news-releases/lithium-boom-20---the-worlds-hottest-commodity-just-got-hotter-627940783.html,0.264350453172205,True,True
2017-06-12 15:45:00,http://www.stockhouse.com/news/press-releases/2017/06/12/lithium-boom-2-0-the-world-s-hottest-commodity-just-got-hotter,0.264650283553875,False,False
2017-06-13 03:00:00,http://www.fox13memphis.com/top-stories/faa-report-lithium-batteries-exploding-on-airplanes/532691840,0.0,False,False
2017-06-13 15:30:00,http://www.einnews.com/pr_news/386585901/a-seaweed-derivative-could-be-just-what-lithium-sulfur-batteries-need,0.465549348230912,False,True
2017-06-13 17:45:00,http://investingnews.com/daily/resource-investing/energy-investing/lithium-investing/evolving-gold-acquires-nicobi-claims-adjacent-property-owned-osisko-exploration-chapais-chibougamau-mining-camp/,0.114155251141553,1,1
2017-06-14 05:30:00,http://www.proactiveinvestors.com.au/companies/news/179194/caeneus-minerals-gets-lithium-drilling-underway-in-nevada-179194.html,0.0,1,1
2017-06-14 13:30:00,http://www.einnews.com/pr_news/386780965/saint-jean-carbon-completes-graphene-full-cell-lithium-ion-battery,0.569476082004555,False,True
2017-06-14 14:00:00,https://www.pr-inside.com/standard-lithium-receives-orders-of-6-5-million-fo-r4605446.htm,4.32160804020101,False,False
2017-06-15 13:15:00,http://www.einnews.com/pr_news/386993992/liberty-one-lithium-acquires-interest-in-the-heart-of-argentina-s-lithium-triangle,1.64512338425382,False,False
2017-06-15 13:45:00,http://energy.einnews.com/pr_news/386993992/liberty-one-lithium-acquires-interest-in-the-heart-of-argentina-s-lithium-triangle,1.49253731343284,False,False
2017-06-15 17:30:00,http://www.prnewswire.com/news-releases/lithium-celebrates-2017-lithy-awards-winners-300474811.html,9.10683012259194,False,False
2017-06-15 17:30:00,http://www.marketwatch.com/story/lithium-celebrates-2017-lithy-awards-winners-2017-06-15,9.21501706484642,1,1
2017-06-16 13:30:00,http://www.prnewswire.com/news-releases/the-lithium-boom-is-about-to-go-into-overdrive-628852343.html,0.0293599530240753,True,True
2017-06-16 13:30:00,http://www.marketwatch.com/story/the-lithium-boom-is-about-to-go-into-overdrive-2017-06-16,0.0570287995437697,1,1
2017-06-16 17:15:00,http://ein.iconnect007.com/index.php/article/104857/the-lithium-boom-is-about-to-go-into-overdrive/104860/,0.479094076655052,False,False
2017-06-16 19:15:00,http://www.finanznachrichten.de/nachrichten-2017-06/40985164-stock-report-these-stocks-could-benefit-big-from-electric-vehicle-lithium-boom-200.htm,-0.243605359317905,False,False
2017-06-19 08:45:00,http://www.yourminingnews.com/the+lithium+boom+is+about+to+go+into+overdrive_142952.html,0.785787495729416,False,False
2017-06-19 18:45:00,http://www.prnewswire.com/news-releases/otc-markets-group-welcomes-standard-lithium-to-otcqx-300475430.html,4.1015625,False,False
2017-06-20 13:00:00,http://www.einnews.com/pr_news/387868695/cypress-announces-remainder-of-phase-1-drill-results-from-the-dean-lithium-project-in-clayton-valley-nevada,1.16763969974979,True,False
2017-06-20 14:15:00,https://www.pr-inside.com/lithium-corporation-begins-work-on-tantalum-niobiu-r4607765.htm,1.14192495921697,False,False
2017-06-20 21:15:00,http://www.einnews.com/pr_news/387922236/nemaska-lithium-delivers-battery-grade-lithium-hydroxide-to-johnson-matthey-and-provides-phase-1-plant-update,0.439753737906772,True,True
2017-06-20 23:15:00,http://www.einnews.com/pr_news/387967950/uranium-resources-continues-lithium-business-expansion,-0.273037542662116,True,False
2017-06-21 00:00:00,http://dailymailnews.com/2017/06/21/the-lithium-boom-is-about-to-go-into-overdrive-in-china/,0.749531542785759,1,1
2017-06-21 04:45:00,http://www.afr.com/business/mining/rising-lithium-demand-behind-chinas-tianqi-plans-to-double-wa-production-20170620-gwv8ha,0.180505415162455,True,True
2017-06-22 12:30:00,http://energy.einnews.com/pr_news/388299002/liberty-one-lithium-appoints-mining-exec-kyle-stevenson-to-board,1.85471406491499,False,False
2017-06-22 12:30:00,http://www.einnews.com/pr_news/388299002/liberty-one-lithium-appoints-mining-exec-kyle-stevenson-to-board,1.96078431372549,False,False
2017-06-22 13:30:00,http://www.prnewswire.com/news-releases/the-growth-of-electric-vehicle-demand-pushes-cobalt-and-lithium-markets-higher-630121623.html,2.00557103064067,True,True
2017-06-22 18:00:00,https://www.bloomberg.com/news/articles/2017-06-22/electric-car-demand-boosts-companies-linked-to-lithium-batteries,1.78041543026706,False,False
2017-06-22 21:30:00,https://www.pr-inside.com/standard-lithium-raises-7-4-million-in-oversubscri-r4608821.htm,2.53583241455347,False,False
2017-06-22 22:45:00,http://www.einnews.com/pr_news/388380493/standard-lithium-raises-7-4-million-in-oversubscribed-financing,2.1551724137931,False,False
2017-06-23 10:45:00,http://www.proactiveinvestors.co.uk/columns/sp-angel/28038/today-s-market-view-kodal-minerals-ncondezi-energy-petropavlovsk-plc-solgold-plc-gemfields-plc-lithium-corporation-28038.html,0.25,1,1
2017-06-23 14:45:00,http://www.einnews.com/pr_news/388524583/mgx-minerals-appoints-patrick-avery-director-of-business-development-for-utah-petrolithium-project,0.688468158347676,False,False
2017-06-23 19:45:00,http://www.nasdaq.com/article/how-tesla-is-driving-the-lithium-etf-higher-cm807581,2.38568588469185,True,True
2017-06-23 20:00:00,https://www.bloomberg.com/news/articles/2017-06-23/lithium-squeeze-looms-as-top-miner-frontloads-output-chile-says,-1.75202156334232,False,False
2017-06-24 05:00:00,https://mrtopstep.com/how-tesla-is-driving-the-lithium-etf-higher/,2.4390243902439,1,1
