"Date","Price","Open","High","Low","Vol.","Change %"
"01/15/2023","0.00000049","0.00000050","0.00000051","0.00000047","5.00M","-2.00%"
"01/14/2023","0.00000050","0.00000055","0.00000055","0.00000047","5.51M","-9.09%"
"01/13/2023","0.00000055","0.00000052","0.00000055","0.00000048","5.10M","5.77%"
"01/12/2023","0.00000052","0.00000054","0.00000056","0.00000050","4.68M","-1.89%"
"01/11/2023","0.00000053","0.00000055","0.00000057","0.00000052","4.54M","-3.64%"
"01/10/2023","0.00000055","0.00000056","0.00000058","0.00000053","4.60M","-1.79%"
"01/09/2023","0.00000056","0.00000056","0.00000060","0.00000055","5.33M","0.00%"
"01/08/2023","0.00000056","0.00000059","0.00000059","0.00000055","4.73M","-3.45%"
"01/07/2023","0.00000058","0.00000056","0.00000060","0.00000055","4.72M","3.57%"
"01/06/2023","0.00000056","0.00000056","0.00000060","0.00000053","5.19M","0.00%"
"01/05/2023","0.00000056","0.00000053","0.00000058","0.00000052","4.54M","5.66%"
"01/04/2023","0.00000053","0.00000054","0.00000056","0.00000051","4.36M","-1.85%"
"01/03/2023","0.00000054","0.00000056","0.00000058","0.00000052","5.38M","-3.57%"
"01/02/2023","0.00000056","0.00000059","0.00000063","0.00000054","4.37M","-5.08%"
"01/01/2023","0.00000059","0.00000056","0.00000065","0.00000055","4.18M","5.36%"
"12/31/2022","0.00000056","0.00000054","0.00000059","0.00000052","4.46M","5.66%"
"12/30/2022","0.00000053","0.00000052","0.00000057","0.00000050","4.62M","1.92%"
"12/29/2022","0.00000052","0.00000056","0.00000056","0.00000051","4.68M","-7.14%"
"12/28/2022","0.00000056","0.00000053","0.00000059","0.00000051","4.35M","5.66%"
"12/27/2022","0.00000053","0.00000054","0.00000056","0.00000052","4.15M","-3.64%"
"12/26/2022","0.00000055","0.00000053","0.00000058","0.00000051","4.79M","3.77%"
"12/25/2022","0.00000053","0.00000056","0.00000056","0.00000050","4.41M","-5.36%"
"12/24/2022","0.00000056","0.00000055","0.00000057","0.00000051","5.06M","1.82%"
"12/23/2022","0.00000055","0.00000054","0.00000058","0.00000049","4.81M","1.85%"
"12/22/2022","0.00000054","0.00000053","0.00000055","0.00000049","4.58M","-5.26%"
"12/21/2022","0.00000057","0.00000057","0.00000057","0.00000057","","0.00%"
"12/20/2022","0.00000057","0.00000057","0.00000059","0.00000053","544.46K","0.00%"
"12/19/2022","0.00000057","0.00000058","0.00000063","0.00000038","398.48K","-1.72%"
"12/18/2022","0.00000058","0.00000055","0.00000058","0.00000054","758.73K","5.45%"
"12/17/2022","0.00000055","0.00000059","0.00000059","0.00000053","1.78M","-5.17%"
"12/16/2022","0.00000058","0.00000061","0.00000066","0.00000038","3.17M","-1.69%"
"12/15/2022","0.00000059","0.00000068","0.00000069","0.00000059","2.33M","51.28%"
"12/13/2022","0.00000039","0.00000039","0.00000039","0.00000039","","0.00%"
"12/12/2022","0.00000039","0.00000039","0.00000039","0.00000039","","0.00%"
"12/11/2022","0.00000039","0.00000039","0.00000039","0.00000039","","-11.36%"
"12/10/2022","0.00000044","0.00000044","0.00000044","0.00000044","","0.00%"
"12/09/2022","0.00000044","0.00000062","0.00000062","0.00000044","251.55K","-29.03%"
"12/08/2022","0.00000062","0.00000063","0.00000070","0.00000057","1.51M","-1.59%"
"12/07/2022","0.00000063","0.00000064","0.00000066","0.00000058","2.70M","-1.56%"
"12/06/2022","0.00000064","0.00000060","0.00000065","0.00000058","3.61M","3.23%"
"12/05/2022","0.00000062","0.00000066","0.00000069","0.00000059","3.09M","-6.06%"
"12/04/2022","0.00000066","0.00000065","0.00000070","0.00000062","4.15M","1.54%"
"12/03/2022","0.00000065","0.00000070","0.00000070","0.00000060","4.01M","-7.14%"
"12/02/2022","0.00000070","0.00000060","0.00000086","0.00000059","3.40M","16.67%"
"12/01/2022","0.00000060","0.00000058","0.00000061","0.00000057","4.94M","3.45%"
"11/30/2022","0.00000058","0.00000061","0.00000061","0.00000056","4.51M","-4.92%"
"11/29/2022","0.00000061","0.00000059","0.00000061","0.00000058","4.59M","3.39%"
"11/28/2022","0.00000059","0.00000059","0.00000061","0.00000058","3.96M","0.00%"
"11/27/2022","0.00000059","0.00000060","0.00000062","0.00000057","4.98M","-1.67%"
"11/26/2022","0.00000060","0.00000060","0.00000064","0.00000058","5.44M","0.00%"
"11/25/2022","0.00000060","0.00000059","0.00000066","0.00000058","4.85M","3.45%"
"11/24/2022","0.00000058","0.00000060","0.00000073","0.00000056","5.65M","-3.33%"
"11/23/2022","0.00000060","0.00000064","0.00000069","0.00000058","4.97M","-6.25%"
"11/22/2022","0.00000064","0.00000054","0.00000090","0.00000052","36.64M","16.36%"
"11/21/2022","0.00000055","0.00000059","0.00000061","0.00000054","24.72M","-6.78%"
"11/20/2022","0.00000059","0.00000067","0.00000072","0.00000056","32.41M","-10.61%"
"11/19/2022","0.00000066","0.00000054","0.00000084","0.00000053","22.21M","24.53%"
"11/18/2022","0.00000053","0.00000052","0.00000056","0.00000050","25.16M","-1.85%"
"11/17/2022","0.00000054","0.00000054","0.00000066","0.00000052","9.65M","0.00%"
"11/16/2022","0.00000054","0.00000051","0.00000056","0.00000049","26.90M","5.88%"
"11/15/2022","0.00000051","0.00000050","0.00000052","0.00000049","19.82M","2.00%"
