Date,true_unsmoothed_return
2023-11-30,-0.0010806523796282122
2023-12-01,0.00609183107145338
2023-12-04,-0.06426788285559397
2023-12-05,-0.07990040963825829
2023-12-06,0.03742869722502409
2023-12-07,0.052096933092817224
2023-12-08,0.04212065727710916
2023-12-11,-0.04308569058814078
2023-12-12,-0.04349577981717001
2023-12-13,0.04246755257352172
2023-12-14,0.028744310846715977
2023-12-15,0.02436207019039134
2023-12-18,0.01210595901086129
2023-12-19,0.026857727532018556
2023-12-20,-0.038326767960639885
2023-12-21,0.003321621179439755
2023-12-22,0.017483342028330972
2023-12-26,0.018775607085274516
2023-12-27,0.006846357488882868
2023-12-28,0.019273134895860567
2023-12-29,-0.02483642010943286
2024-01-02,-0.006585212710965377
2024-01-03,-0.04269003255433324
2024-01-04,0.006083038197212049
2024-01-05,-0.017152043818723876
2024-01-08,-0.004237659303021396
2024-01-09,-0.026121827056557835
2024-01-10,-0.0381518620816799
2024-01-11,-0.0030670474693358808
2024-01-12,-0.010574992771692902
2024-01-16,-0.045431182073444494
2024-01-17,-0.030715116879584222
2024-01-18,-0.010322000283050374
2024-01-19,-0.02000969632382362
2024-01-22,-0.036024663685039274
2024-01-23,0.014920644692387899
2024-01-24,0.02222121872716372
2024-01-25,-0.013009385488603498
2024-01-26,-0.0018800676995389342
2024-01-29,0.015974749473040707
2024-01-30,-0.01557131033938745
2024-01-31,-0.042810935324368665
2024-02-01,-0.0035132358370248288
2024-02-02,-0.02793565201405248
2024-02-05,-0.025565873956038473
2024-02-06,0.014467958760886074
2024-02-07,0.009594455829187373
2024-02-20,-0.04612112781476272
2024-02-21,0.02122178692493165
2024-02-22,-0.0010021413123507484
2024-02-23,-0.0026300822853305246
2024-02-26,0.028587158574043713
2024-02-27,0.042467365029601696
2024-02-28,0.04782205543644561
2024-02-29,0.05575306686730659
2024-03-01,0.03813218037862645
2024-03-04,-0.03216462692221628
2024-03-05,-0.07859807141713258
2024-03-06,0.035041422568419786
2024-03-07,0.012370076476118874
2024-03-08,-0.013362282308574603
2024-03-11,0.032494839099467335
2024-03-12,0.024221658050462655
2024-03-13,0.023912731729890512
2024-03-14,-0.037784370035468584
2024-03-15,-0.04147394951960007
2024-03-18,0.016916932660284538
2024-03-19,0.0035264020646331795
2024-03-20,0.010311854404166848
2024-03-21,2.008456523650004e-05
2024-03-22,-0.03309627131537514
2024-03-25,-0.024449485430768244
2024-03-26,-0.04131034440446385
2024-03-27,0.06848146495654425
2024-03-28,0.006939499167964864
2024-04-01,-0.0024749649726944767
2024-04-02,0.0024645250378486135
2024-04-03,0.023129687369373722
2024-04-08,0.06386036615257698
2024-04-09,0.0001745244498687279
2024-04-10,-0.006738487564127645
2024-04-11,-0.0048633121774676255
