"Date","Price","Open","High","Low","Vol.","Change %"
"04/08/2013","89.07","88.40","89.13","88.32","","1.48%"
"04/05/2013","87.77","88.00","88.49","87.39","","-0.97%"
"04/04/2013","88.63","90.59","91.01","88.19","","-2.83%"
"04/03/2013","91.21","92.53","92.79","90.60","","-1.53%"
"04/02/2013","92.63","93.09","93.48","92.57","","-1.22%"
"04/01/2013","93.77","94.67","94.83","93.72","","-1.02%"
"03/29/2013","94.74","94.74","94.76","94.72","","-0.09%"
"03/28/2013","94.83","94.42","95.02","94.37","","-0.37%"
"03/27/2013","95.18","95.87","95.90","94.74","","-0.80%"
"03/26/2013","95.95","95.94","96.40","95.49","","0.31%"
"03/25/2013","95.65","96.05","96.41","95.56","","-0.73%"
"03/22/2013","96.35","95.80","96.36","95.74","","-0.20%"
"03/21/2013","96.54","97.49","97.61","96.53","","-0.90%"
"03/20/2013","97.42","96.88","97.43","96.88","","0.53%"
"03/19/2013","96.91","98.07","98.10","96.51","","-1.52%"
"03/18/2013","98.41","99.10","99.16","98.00","","-1.73%"
"03/15/2013","100.14","100.44","100.69","100.02","","-0.37%"
"03/14/2013","100.51","100.10","100.65","99.96","","0.07%"
"03/13/2013","100.44","100.46","100.56","99.95","","0.25%"
"03/12/2013","100.19","100.01","100.39","99.85","","-0.24%"
"03/11/2013","100.43","99.96","100.44","99.77","","-0.49%"
"03/08/2013","100.92","100.21","101.04","100.20","","1.10%"
"03/07/2013","99.82","99.16","100.52","99.11","","0.94%"
"03/06/2013","98.89","99.31","99.42","98.65","","-0.36%"
"03/05/2013","99.25","99.11","99.70","99.07","","-0.09%"
"03/04/2013","99.34","99.49","99.57","98.86","","-0.37%"
"03/01/2013","99.71","100.45","100.49","99.27","","-0.96%"
"02/28/2013","100.68","100.43","100.88","100.23","","0.83%"
"02/27/2013","99.85","98.76","100.18","98.74","","1.51%"
"02/26/2013","98.36","97.68","98.39","97.33","","0.37%"
"02/25/2013","98.00","99.13","99.84","97.90","","-0.91%"
"02/22/2013","98.90","97.73","98.91","97.50","","1.22%"
"02/21/2013","97.71","98.54","98.56","97.35","","-0.77%"
"02/20/2013","98.47","100.81","100.84","98.46","","-2.12%"
"02/19/2013","100.60","99.75","101.45","99.75","","0.89%"
"02/18/2013","99.71","99.71","99.85","99.68","","-0.22%"
"02/15/2013","99.93","100.28","100.28","99.73","","-0.10%"
"02/14/2013","100.03","100.41","100.43","99.85","","-0.36%"
