Date,LiOH 56.5%
2015-09-18,48500
2015-09-21,48500
2015-09-22,48500
2015-09-23,48500
2015-09-24,48500
2015-09-25,48500
2015-09-28,48500
2015-09-29,48500
2015-09-30,48500
2015-10-08,48500
2015-10-09,48500
2015-10-12,48500
2015-10-13,50500
2015-10-14,50500
2015-10-15,50500
2015-10-16,50500
2015-10-19,50500
2015-10-20,50500
2015-10-21,50500
2015-10-22,50500
2015-10-23,50500
2015-10-26,50500
2015-10-27,50500
2015-10-28,50500
2015-10-29,50500
2015-10-30,50500
2015-11-02,50500
2015-11-03,50500
2015-11-04,50500
2015-11-05,50500
2015-11-06,50500
2015-11-09,50500
2015-11-10,50500
2015-11-11,50500
2015-11-12,53500
2015-11-13,53500
2015-11-16,55500
2015-11-17,55500
2015-11-18,55500
2015-11-19,60500
2015-11-20,60500
2015-11-23,60500
2015-11-24,60500
2015-11-25,60500
2015-11-26,65500
2015-11-27,65500
2015-11-30,65500
2015-12-01,65500
2015-12-02,70500
2015-12-03,70500
2015-12-04,75500
2015-12-07,75500
2015-12-08,75500
2015-12-09,80500
2015-12-10,80500
2015-12-11,80500
2015-12-14,80500
2015-12-15,85500
2015-12-16,85500
2015-12-17,85500
2015-12-18,85500
2015-12-21,85500
2015-12-22,85500
2015-12-23,85500
2015-12-24,90500
2015-12-25,90500
2015-12-28,90500
2015-12-29,93500
2015-12-30,93500
2015-12-31,93500
2016-01-04,93500
2016-01-05,93500
2016-01-06,93500
2016-01-07,93500
2016-01-08,93500
2016-01-11,93500
2016-01-12,103500
2016-01-13,103500
2016-01-14,103500
2016-01-15,103500
2016-01-18,103500
2016-01-19,108500
2016-01-20,108500
2016-01-21,108500
2016-01-22,108500
2016-01-25,113500
2016-01-26,113500
2016-01-27,113500
2016-01-28,118500
2016-01-29,118500
2016-02-01,118500
2016-02-02,118500
2016-02-03,118500
2016-02-04,118500
2016-02-05,118500
2016-02-15,118500
2016-02-16,118500
2016-02-17,123500
2016-02-18,123500
2016-02-19,123500
2016-02-22,123500
2016-02-23,123500
2016-02-24,123500
2016-02-25,123500
2016-02-26,123500
2016-02-29,123500
2016-03-01,123500
2016-03-02,133500
2016-03-03,133500
2016-03-04,138500
2016-03-07,138500
2016-03-08,138500
2016-03-09,138500
2016-03-10,143500
2016-03-11,151500
2016-03-14,151500
2016-03-15,151500
2016-03-16,151500
2016-03-17,151500
2016-03-18,151500
2016-03-21,151500
2016-03-22,151500
2016-03-23,151500
2016-03-24,151500
2016-03-25,151500
2016-03-28,151500
2016-03-29,151500
2016-03-30,151500
2016-03-31,151500
2016-04-01,151500
2016-04-05,151500
2016-04-06,151500
2016-04-07,151500
2016-04-08,151500
2016-04-11,151500
2016-04-12,156500
2016-04-13,156500
2016-04-14,156500
2016-04-15,156500
2016-04-18,156500
2016-04-19,156500
2016-04-20,161500
2016-04-21,161500
2016-04-22,161500
2016-04-25,161500
2016-04-26,161500
2016-04-27,161500
2016-04-28,161500
2016-04-29,161500
2016-05-03,161500
2016-05-04,161500
2016-05-05,161500
2016-05-06,161500
2016-05-09,161500
2016-05-10,161500
2016-05-11,161500
2016-05-12,161500
2016-05-13,161500
2016-05-16,161500
2016-05-17,161500
2016-05-18,161500
2016-05-19,161500
2016-05-20,161500
2016-05-23,161500
2016-05-24,161500
2016-05-25,159500
2016-05-26,159500
2016-05-27,159500
2016-05-30,159500
2016-05-31,159500
2016-06-01,159500
2016-06-02,159500
2016-06-03,159500
2016-06-06,159500
2016-06-07,159500
2016-06-08,159500
2016-06-13,159500
2016-06-14,0
2016-06-15,0
2016-06-16,0
2016-06-17,0
2016-06-20,0
2016-06-21,0
2016-06-22,0
2016-06-23,0
2016-06-24,0
2016-06-27,0
2016-06-28,0
2016-06-29,0
2016-06-30,0
2016-07-01,0
2016-07-04,0
2016-07-05,0
2016-07-06,0
2016-07-07,0
2016-07-08,0
2017-03-22,0
2017-03-23,0
2017-03-27,0
2017-03-28,0
2017-03-29,0
2017-03-30,0
2017-03-31,0
2017-04-05,0
2017-04-06,0
2017-04-10,0
2017-04-12,0
2017-04-13,0
2017-04-18,0
2017-04-20,0
2017-04-21,0
2017-04-27,0
2017-04-28,0
2017-05-05,0
2017-05-10,0
2017-05-11,0
2017-05-12,0
2017-05-15,0
2017-05-16,0
2017-05-17,0
2017-05-18,0
2017-05-19,0
2017-05-22,0
2017-05-23,0
2017-05-24,0
2017-05-25,0
2017-05-26,0
2017-05-31,0
2017-06-01,0
2017-06-02,0
2017-06-05,0
2017-06-06,0
2017-06-07,0
2017-06-08,0
2017-06-09,0
2017-06-12,0
2017-06-13,0
2017-06-14,0
2017-06-15,0
2017-06-16,0
2017-06-19,0
2017-06-20,0
2017-06-21,0
2017-06-22,0
2017-06-23,0
2017-06-26,0
2017-06-27,0
2017-06-28,0
2017-06-29,0
2017-06-30,0
2017-07-03,0
2017-07-04,0
2017-07-05,0
2017-07-06,0
2017-07-07,0
2017-07-10,0
2017-07-11,159500
2017-07-12,159500
2017-07-13,159500
2017-07-14,159500
2017-07-17,159500
2017-07-18,159500
2017-07-19,0
2017-07-20,0
2017-07-21,0
2017-07-24,0
2017-07-25,0
2017-07-26,0
2017-07-27,0
2017-07-28,0
2017-07-31,0
2017-08-01,0
2017-08-02,0
2017-08-03,0
2017-08-04,0
2017-08-07,0
2017-08-08,0
2017-08-09,0
2017-08-10,0
2017-08-11,0
2017-08-14,0
2017-08-15,0
2017-08-16,0
2017-08-17,0
2017-08-18,0
2017-08-21,0
2017-08-22,0
2017-08-23,0
2017-08-24,0
2017-08-25,0
2017-08-28,0
2017-08-29,0
2017-08-30,0
2017-08-31,0
2017-09-01,0
2017-09-04,0
2017-09-05,0
2017-09-06,0
2017-09-07,137500
2017-09-08,137500
2017-09-11,137500
2017-09-12,137500
2017-09-13,139500
2017-09-14,140500
2017-09-15,140500
2017-09-18,142500
2017-09-19,142500
2017-09-20,142500
2017-09-21,142500
2017-09-22,142500
2017-09-25,142500
2017-09-26,142500
2017-09-27,142500
2017-09-28,142500
2017-09-29,142500
2017-10-09,142500
2017-10-10,142500
2017-10-11,142500
2017-10-12,142500
2017-10-13,142500
2017-10-16,142500
2017-10-17,142500
2017-10-18,142500
2017-10-19,145500
2017-10-20,146500
2017-10-23,146500
2017-10-24,147500
2017-10-25,147500
2017-10-26,148500
2017-10-27,148500
2017-10-30,148500
2017-10-31,148500
2017-11-01,148500
2017-11-02,148500
2017-11-03,148500
2017-11-06,148500
2017-11-07,148500
2017-11-08,148500
2017-11-09,148500
2017-11-10,148500
2017-11-13,148500
2017-11-14,148500
2017-11-15,148500
2017-11-16,148500
2017-11-17,148500
2017-11-20,148500
2017-11-21,148500
2017-11-22,148500
2017-11-23,148500
2017-11-24,148500
2017-11-27,148500
2017-11-28,148500
2017-11-29,148500
2017-11-30,148500
2017-12-01,148500
2017-12-04,148500
2017-12-05,148500
2017-12-06,148500
2017-12-07,148500
2017-12-08,148500
2017-12-11,148500
2017-12-12,148500
2017-12-13,148500
2017-12-14,148500
2017-12-15,148500
2017-12-18,148500
2017-12-19,148500
2017-12-20,148500
2017-12-21,148500
2017-12-22,148500
2017-12-25,148500
2017-12-26,148500
2017-12-27,148500
2017-12-28,148500
2017-12-29,148500
2018-01-02,148500
2018-01-03,148500
2018-01-04,148500
2018-01-05,148500
2018-01-08,148500
2018-01-09,148500
2018-01-10,148500
2018-01-11,148500
2018-01-12,148500
2018-01-15,148500
2018-01-16,148500
2018-01-17,148500
2018-01-18,148500
2018-01-19,148500
2018-01-22,148500
2018-01-23,148500
2018-01-24,148500
2018-01-25,148500
2018-01-26,148500
2018-01-29,148500
2018-01-30,148500
2018-01-31,148500
2018-02-01,148500
2018-02-02,148500
2018-02-05,148500
2018-02-06,148500
2018-02-07,147500
2018-02-08,147500
2018-02-09,147500
2018-02-12,147500
2018-02-13,147500
2018-02-14,147500
2018-02-22,147500
2018-02-23,147500
2018-02-26,147500
2018-02-27,147500
2018-02-28,147500
2018-03-01,147500
2018-03-02,147500
2018-03-05,147500
2018-03-06,147500
2018-03-07,147500
2018-03-08,147500
2018-03-09,147500
2018-03-12,147500
2018-03-13,147500
2018-03-14,147500
2018-03-15,147500
2018-03-16,147500
2018-03-19,147500
2018-03-20,147500
2018-03-21,147500
2018-03-22,147500
2018-03-23,147500
2018-03-26,147500
2018-03-27,147500
2018-03-28,147500
2018-03-29,147500
2018-03-30,147500
2018-04-02,147500
2018-04-03,147500
2018-04-04,147500
2018-04-09,147500
2018-04-10,147500
2018-04-11,147500
2018-04-12,147500
2018-04-13,147500
2018-04-16,147500
2018-04-17,147500
2018-04-18,147500
2018-04-19,147500
2018-04-20,147500
2018-04-23,147500
2018-04-24,147500
2018-04-25,147500
2018-04-26,147500
2018-04-27,147500
2018-05-02,147500
2018-05-03,147500
2018-05-04,147500
2018-05-07,147500
2018-05-08,147500
2018-05-09,147500
2018-05-10,147500
2018-05-11,147500
2018-05-14,147500
2018-05-15,147500
2018-05-16,147500
2018-05-17,147500
2018-05-18,147500
2018-05-21,147500
2018-05-22,147500
2018-05-23,147500
2018-05-24,147500
2018-05-25,147500
2018-05-28,147500
2018-05-29,147500
2018-05-30,147500
2018-05-31,147500
2018-06-01,147500
2018-06-04,147500
2018-06-05,147500
2018-06-06,147500
2018-06-07,147500
2018-06-08,147500
2018-06-11,147500
2018-06-12,147500
2018-06-13,147500
2018-06-14,147500
2018-06-15,147500
2018-06-19,142500
2018-06-20,142500
2018-06-21,142500
2018-06-22,142500
2018-06-25,142500
2018-06-26,142500
2018-06-27,142500
2018-06-28,142500
2018-06-29,142500
2018-07-02,142500
2018-07-03,142500
2018-07-04,142500
2018-07-05,142500
2018-07-06,142500
2018-07-09,142500
2018-07-10,142500
2018-07-11,142500
2018-07-12,142500
2018-07-13,142500
2018-07-16,142500
2018-07-17,142500
2018-07-18,142500
2018-07-19,140000
2018-07-20,140000
2018-07-23,140000
2018-07-24,140000
2018-07-25,140000
2018-07-26,140000
2018-07-27,140000
2018-07-30,140000
2018-07-31,140000
2018-08-01,140000
2018-08-02,140000
2018-08-03,140000
2018-08-06,140000
2018-08-07,140000
2018-08-08,135000
2018-08-09,135000
2018-08-10,135000
2018-08-13,135000
2018-08-14,132000
2018-08-15,131000
2018-08-16,131000
2018-08-17,131000
2018-08-20,131000
2018-08-21,131000
2018-08-22,131000
2018-08-23,131000
2018-08-24,131000
2018-08-27,130000
2018-08-28,130000
2018-08-29,130000
2018-08-30,130000
2018-08-31,130000
2018-09-03,130000
2018-09-04,130000
2018-09-05,130000
2018-09-06,130000
2018-09-07,130000
2018-09-10,130000
2018-09-11,130000
2018-09-12,130000
2018-09-13,130000
2018-09-14,130000
2018-09-17,130000
2018-09-18,130000
2018-09-19,130000
2018-09-20,130000
2018-09-21,130000
2018-09-25,130000
2018-09-26,130000
2018-09-27,130000
2018-09-28,130000
2018-10-08,130000
2018-10-09,130000
2018-10-10,129000
2018-10-11,128000
2018-10-12,127000
2018-10-15,127000
2018-10-16,127000
2018-10-17,127000
2018-10-18,127000
2018-10-19,127000
2018-10-22,127000
2018-10-23,127000
2018-10-24,127000
2018-10-25,127000
2018-10-26,126000
2018-10-29,125000
2018-10-30,124000
2018-10-31,124000
2018-11-01,124000
2018-11-02,123000
2018-11-05,123000
2018-11-06,123000
2018-11-07,123000
2018-11-08,123000
2018-11-09,123000
2018-11-12,122000
2018-11-13,122000
2018-11-14,121000
2018-11-15,121000
2018-11-16,121000
2018-11-19,121000
2018-11-20,121000
2018-11-21,120000
2018-11-22,120000
2018-11-23,120000
2018-11-26,120000
2018-11-27,120000
2018-11-28,120000
2018-11-29,119000
2018-11-30,118000
2018-12-03,118000
2018-12-04,117000
2018-12-05,117000
2018-12-06,117000
2018-12-07,117000
2018-12-10,116000
2018-12-11,116000
2018-12-12,116000
2018-12-13,116000
2018-12-14,116000
2018-12-17,115000
2018-12-18,115000
2018-12-19,115000
2018-12-20,115000
2018-12-21,115000
2018-12-24,114000
2018-12-25,113000
2018-12-26,112500
2018-12-27,112000
2018-12-28,112000
2019-01-02,112000
2019-01-03,111500
2019-01-04,111000
2019-01-07,111000
2019-01-08,111000
2019-01-09,110000
2019-01-10,109500
2019-01-11,0
2019-01-14,109500
2019-01-15,109500
2019-01-16,108500
2019-01-17,108500
2019-01-18,108500
2019-01-21,108500
2019-01-22,108500
2019-01-23,108000
2019-01-24,107500
2019-01-25,107000
2019-01-28,106500
2019-01-29,106000
2019-01-30,105500
2019-01-31,105500
2019-02-01,105500
2019-02-11,105500
2019-02-12,105500
2019-02-13,105500
2019-02-14,105500
2019-02-15,105500
2019-02-18,105500
2019-02-19,105500
2019-02-20,105500
2019-02-21,105500
2019-02-22,105500
2019-02-25,105500
2019-02-26,105500
2019-02-27,105500
2019-02-28,105500
2019-03-01,105500
2019-03-04,105500
2019-03-05,105500
2019-03-06,105500
2019-03-07,105500
2019-03-08,104000
2019-03-11,102500
2019-03-12,101000
2019-03-13,100000
2019-03-14,100000
2019-03-15,100000
2019-03-18,100000
2019-03-19,100000
2019-03-20,100000
2019-03-21,100000
2019-03-22,100000
2019-03-25,100000
2019-03-26,100000
2019-03-27,100000
2019-03-28,100000
2019-03-29,100000
2019-04-01,100000
2019-04-02,100000
2019-04-03,100000
2019-04-04,99000
2019-04-08,98000
2019-04-09,98000
2019-04-10,98000
2019-04-11,98000
2019-04-12,98000
2019-04-15,97500
2019-04-16,97500
2019-04-17,97000
2019-04-18,97000
2019-04-19,97000
2019-04-22,96500
2019-04-23,96500
2019-04-24,96500
2019-04-25,95500
2019-04-26,95500
2019-04-29,95000
2019-04-30,95000
2019-05-06,95000
2019-05-07,95000
2019-05-08,95000
2019-05-09,94500
2019-05-10,94000
2019-05-13,94000
2019-05-14,93500
2019-05-15,93500
2019-05-16,93000
2019-05-17,93000
2019-05-20,92500
2019-05-21,92500
2019-05-22,92000
2019-05-23,92000
2019-05-24,91500
2019-05-27,91500
2019-05-28,91500
2019-05-29,91000
2019-05-30,91000
2019-05-31,90500
2019-06-03,88000
2019-06-04,88000
2019-06-05,88000
2019-06-06,88000
2019-06-10,88000
2019-06-11,87000
2019-06-12,87000
2019-06-13,86000
2019-06-14,86000
2019-06-17,85500
2019-06-18,84500
2019-06-19,84500
2019-06-20,84500
2019-06-21,84500
2019-06-24,84500
2019-06-25,84500
2019-06-26,84000
2019-06-27,84000
2019-06-28,84000
2019-07-01,84000
2019-07-02,83000
2019-07-03,83000
2019-07-04,83000
2019-07-05,82000
2019-07-08,82000
2019-07-09,81500
2019-07-10,81500
2019-07-11,80500
2019-07-12,80000
2019-07-15,80000
2019-07-16,79500
2019-07-17,79500
2019-07-18,79500
2019-07-19,79500
2019-07-22,78500
2019-07-23,78500
2019-07-24,78500
2019-07-25,78000
2019-07-26,77000
2019-07-29,77000
2019-07-30,77000
2019-07-31,76500
2019-08-01,76000
2019-08-02,76000
2019-08-05,76000
2019-08-06,76000
2019-08-07,75000
2019-08-08,75000
2019-08-09,75000
2019-08-12,75000
2019-08-13,74500
2019-08-14,74500
2019-08-15,74000
2019-08-16,73500
2019-08-19,73500
2019-08-20,73000
2019-08-21,73000
2019-08-22,73000
2019-08-23,73000
2019-08-26,73000
2019-08-27,73000
2019-08-28,73000
2019-08-29,73000
2019-08-30,72500
2019-09-02,71500
2019-09-03,71000
2019-09-04,71000
2019-09-05,70500
2019-09-06,70500
2019-09-09,70500
2019-09-10,69500
2019-09-11,69500
2019-09-12,69500
2019-09-16,68750
2019-09-17,68750
2019-09-18,68750
2019-09-19,0
2019-09-20,68750
2019-09-23,67750
2019-09-24,67750
2019-09-25,66500
2019-09-26,66500
2019-09-27,66500
2019-09-30,66500
2019-10-08,66500
2019-10-09,66000
2019-10-10,66000
2019-10-11,66000
2019-10-14,65000
2019-10-15,65000
2019-10-16,65000
2019-10-17,63500
2019-10-18,63500
2019-10-21,63500
2019-10-22,63500
2019-10-23,63500
2019-10-24,63500
2019-10-25,63500
2019-10-28,63500
2019-10-29,62500
2019-10-30,62500
2019-10-31,62500
2019-11-01,62500
2019-11-04,62500
2019-11-05,62500
2019-11-06,62500
2019-11-07,62500
2019-11-08,62500
2019-11-11,62500
2019-11-12,62000
2019-11-13,60000
2019-11-14,58500
2019-11-15,58500
2019-11-18,57500
2019-11-19,57500
2019-11-20,57500
2019-11-21,57500
2019-11-22,57000
2019-11-25,57000
2019-11-26,56000
2019-11-27,56000
2019-11-28,56000
2019-11-29,56000
2019-12-02,55500
2019-12-03,55500
2019-12-04,55500
2019-12-05,55500
2019-12-06,55500
2019-12-09,55500
2019-12-10,55500
2019-12-11,55500
2019-12-12,55500
2019-12-13,54500
2019-12-16,54500
2019-12-17,54500
2019-12-18,54500
2019-12-19,54500
2019-12-20,54500
2019-12-23,54500
2019-12-24,54500
2019-12-25,54500
2019-12-26,54500
2019-12-27,54500
2019-12-30,54500
2019-12-31,54500
2020-01-02,54500
2020-01-03,54500
2020-01-06,54500
2020-01-07,54500
2020-01-08,54500
2020-01-09,54500
2020-01-10,54500
2020-01-13,54500
2020-01-14,54500
2020-01-15,54500
2020-01-16,54500
2020-01-17,54500
2020-01-20,54500
2020-01-21,54500
2020-01-22,54500
2020-01-23,0
2020-02-03,54500
2020-02-04,54500
2020-02-05,54500
2020-02-06,54500
2020-02-07,54500
2020-02-10,54500
2020-02-11,55000
2020-02-12,55000
2020-02-13,55000
2020-02-14,55000
2020-02-17,55000
2020-02-18,55000
2020-02-19,55000
2020-02-20,55000
2020-02-21,55000
2020-02-24,55000
2020-02-25,55000
2020-02-26,55000
2020-02-27,55000
2020-02-28,55000
2020-03-02,55000
2020-03-03,55000
2020-03-04,56000
2020-03-05,56000
2020-03-06,56000
2020-03-09,56000
2020-03-10,56000
2020-03-11,56000
2020-03-12,56000
2020-03-13,56000
2020-03-16,56000
2020-03-17,56000
2020-03-18,56000
2020-03-19,56000
2020-03-20,56000
2020-03-23,56000
2020-03-24,56000
2020-03-25,56000
2020-03-26,56000
2020-03-27,56000
2020-03-30,56000
2020-03-31,56000
2020-04-01,56000
2020-04-02,56000
2020-04-03,56000
2020-04-07,56000
2020-04-08,56000
2020-04-09,56000
2020-04-10,56000
2020-04-13,56000
2020-04-14,56000
2020-04-15,56000
2020-04-16,56000
2020-04-17,56000
2020-04-20,56000
2020-04-21,56000
2020-04-22,56000
2020-04-23,56000
2020-04-24,56000
2020-04-27,56000
2020-04-28,56000
2020-04-29,56000
2020-04-30,56000
2020-05-06,56000
2020-05-07,56000
2020-05-08,56000
2020-05-11,56000
2020-05-12,56000
2020-05-13,56000
2020-05-14,56000
2020-05-15,56000
2020-05-18,56000
2020-05-19,56000
2020-05-20,55500
2020-05-21,55500
2020-05-22,55500
2020-05-25,55500
2020-05-26,55000
2020-05-27,55000
2020-05-28,55000
2020-05-29,55000
2020-06-01,55000
2020-06-02,55000
2020-06-03,55000
2020-06-04,55000
2020-06-05,55000
2020-06-08,55000
2020-06-09,55000
2020-06-10,55000
2020-06-11,55000
2020-06-12,55000
2020-06-15,55000
2020-06-16,55000
2020-06-17,55000
2020-06-18,54000
2020-06-19,52000
2020-06-22,52000
2020-06-23,50000
2020-06-24,49500
2020-06-29,49500
2020-06-30,49500
2020-07-01,49500
2020-07-02,49500
2020-07-03,49500
2020-07-06,49500
2020-07-07,49500
2020-07-08,49500
2020-07-09,49500
2020-07-10,49500
2020-07-13,49500
2020-07-14,49500
2020-07-15,49500
2020-07-16,49500
2020-07-17,49500
2020-07-20,49500
2020-07-21,49500
2020-07-22,49500
2020-07-23,49500
2020-07-24,49500
2020-07-27,49500
2020-07-28,49500
2020-07-29,49500
2020-07-30,49500
2020-07-31,49500
2020-08-03,49000
2020-08-04,49000
2020-08-05,49000
2020-08-06,49000
2020-08-07,49000
2020-08-10,49000
2020-08-11,49000
2020-08-12,49000
2020-08-13,49000
2020-08-14,49000
2020-08-17,49000
2020-08-18,49000
2020-08-19,49000
2020-08-20,49000
2020-08-21,49000
2020-08-24,49000
2020-08-25,49000
2020-08-26,49000
2020-08-27,49000
2020-08-28,49000
2020-08-31,49000
2020-09-01,49000
2020-09-02,49000
2020-09-03,49000
2020-09-04,49000
2020-09-07,49000
2020-09-08,49000
2020-09-09,49000
2020-09-10,49000
2020-09-11,49000
2020-09-14,49000
2020-09-15,49000
2020-09-16,49000
2020-09-17,49000
2020-09-18,49000
2020-09-21,49000
2020-09-22,49000
2020-09-23,49000
2020-09-24,49000
2020-09-25,49000
2020-09-28,49000
2020-09-29,49000
2020-09-30,49000
2020-10-09,49000
2020-10-12,49000
2020-10-13,49000
2020-10-14,49000
2020-10-15,49000
2020-10-16,49000
2020-10-19,49000
2020-10-20,49000
2020-10-21,49000
2020-10-22,49000
2020-10-23,49000
2020-10-26,48000
2020-10-27,48000
2020-10-28,48000
2020-10-29,48000
2020-10-30,48000
2020-11-02,48000
2020-11-03,48000
2020-11-04,48000
2020-11-05,48000
2020-11-06,48000
2020-11-09,48000
2020-11-10,48000
2020-11-11,48000
2020-11-12,48000
2020-11-13,48000
2020-11-16,48000
2020-11-17,48000
2020-11-18,48000
2020-11-19,48000
2020-11-20,48000
2020-11-23,48000
2020-11-24,48000
2020-11-25,48000
2020-11-26,48000
2020-11-27,48000
2020-11-30,48000
2020-12-01,48000
2020-12-02,48000
2020-12-03,48000
2020-12-04,48000
2020-12-07,48000
2020-12-08,48000
2020-12-09,48000
2020-12-10,48000
2020-12-11,48000
2020-12-14,48000
2020-12-15,48000
2020-12-16,48000
2020-12-17,48000
2020-12-18,48000
2020-12-21,48000
2020-12-22,48000
2020-12-23,48000
2020-12-24,48500
2020-12-25,48500
2020-12-28,48500
2020-12-29,48500
2020-12-30,49000
2020-12-31,49000
2021-01-04,49500
2021-01-05,49500
2021-01-06,49500
2021-01-07,49500
2021-01-08,50000
2021-01-11,50000
2021-01-12,50750
2021-01-13,50750
2021-01-14,50750
2021-01-15,50750
2021-01-18,50750
2021-01-19,52000
2021-01-20,52000
2021-01-21,52000
2021-01-22,55000
2021-01-25,56000
2021-01-26,57500
2021-01-27,57500
2021-01-28,57500
2021-01-29,57500
2021-02-01,57500
2021-02-02,57500
2021-02-03,57500
2021-02-04,57500
2021-02-05,57500
2021-02-08,57500
2021-02-09,57500
2021-02-10,57500
2021-02-18,59000
2021-02-19,60500
2021-02-22,60500
2021-02-23,60500
2021-02-24,61500
2021-02-25,61500
2021-02-26,63500
2021-03-01,63500
2021-03-02,63500
2021-03-03,63500
2021-03-04,65500
2021-03-05,65500
2021-03-08,67000
2021-03-09,67000
2021-03-10,67000
2021-03-11,67000
2021-03-12,67000
2021-03-15,67000
2021-03-16,67000
2021-03-17,67000
2021-03-18,67000
2021-03-19,67000
2021-03-22,68000
2021-03-23,69000
2021-03-24,69000
2021-03-25,69000
2021-03-26,71000
2021-03-29,72000
2021-03-30,73500
2021-03-31,73500
2021-04-01,75500
2021-04-02,76500
2021-04-06,78000
2021-04-07,78000
2021-04-08,78000
2021-04-09,78000
2021-04-12,78000
2021-04-13,78000
2021-04-14,78000
2021-04-15,78000
2021-04-16,80000
2021-04-19,80000
2021-04-20,80000
2021-04-21,80000
2021-04-22,80000
2021-04-23,80000
2021-04-26,80000
2021-04-27,80000
2021-04-28,80000
2021-04-29,81000
2021-04-30,81000
2021-05-06,82500
2021-05-07,84000
2021-05-10,86000
2021-05-11,86000
2021-05-12,86000
2021-05-13,86000
2021-05-14,86000
2021-05-17,87500
2021-05-18,87500
2021-05-19,88500
2021-05-20,88500
2021-05-21,88500
2021-05-24,89500
2021-05-25,89500
2021-05-26,89500
2021-05-27,89500
2021-05-28,90500
2021-05-31,90500
2021-06-01,91500
2021-06-02,91500
2021-06-03,91500
2021-06-04,91500
2021-06-07,91500
2021-06-08,91500
2021-06-09,91500
2021-06-10,91500
2021-06-11,91500
2021-06-15,91500
2021-06-16,91500
2021-06-17,92500
2021-06-18,92500
2021-06-21,92500
2021-06-22,92500
2021-06-23,92500
2021-06-24,93000
2021-06-25,93000
2021-06-28,93000
2021-06-29,94000
2021-06-30,94000
2021-07-01,94000
2021-07-02,94000
2021-07-05,94000
2021-07-06,94000
2021-07-07,94000
2021-07-08,94000
2021-07-09,96000
2021-07-12,96000
2021-07-13,97000
2021-07-14,97000
2021-07-15,97000
2021-07-16,97000
2021-07-19,97000
2021-07-20,97500
2021-07-21,97500
2021-07-22,97500
2021-07-23,97500
2021-07-26,97500
2021-07-27,97500
2021-07-28,97500
2021-07-29,99000
2021-07-30,99000
2021-08-02,100500
2021-08-03,102000
2021-08-04,103500
2021-08-05,105000
2021-08-06,106000
2021-08-09,107000
2021-08-10,108500
2021-08-11,109500
2021-08-12,109500
2021-08-13,110500
2021-08-16,111500
2021-08-17,111500
2021-08-18,112500
2021-08-19,114000
2021-08-20,114000
2021-08-23,115500
2021-08-24,117000
2021-08-25,118500
2021-08-26,118500
2021-08-27,118500
2021-08-30,120000
2021-08-31,120000
2021-09-01,122000
2021-09-02,124000
2021-09-03,127000
2021-09-06,127000
2021-09-07,130000
2021-09-08,133500
2021-09-09,135500
2021-09-10,138500
2021-09-13,140500
2021-09-14,142500
2021-09-15,145500
2021-09-16,148500
2021-09-17,148500
2021-09-22,150500
2021-09-23,154500
2021-09-24,157500
2021-09-27,161500
2021-09-28,164500
2021-09-29,168000
2021-09-30,172000
2021-10-08,175000
2021-10-11,178000
2021-10-12,182000
2021-10-13,182000
2021-10-14,182000
2021-10-15,182000
2021-10-18,182000
2021-10-19,182000
2021-10-20,182000
2021-10-21,182000
2021-10-22,183000
2021-10-25,185000
2021-10-26,185000
2021-10-27,186500
2021-10-28,186500
2021-10-29,186500
2021-11-01,186500
2021-11-02,186500
2021-11-03,186500
2021-11-04,186500
2021-11-05,186500
2021-11-08,186500
2021-11-09,186500
2021-11-10,186500
2021-11-11,186500
2021-11-12,186500
2021-11-15,186500
2021-11-16,186500
2021-11-17,187000
2021-11-18,188000
2021-11-19,188000
2021-11-22,188000
2021-11-23,188000
2021-11-24,188000
2021-11-25,188000
2021-11-26,188000
2021-11-29,188000
2021-11-30,189000
2021-12-01,189000
2021-12-02,189000
2021-12-03,191000
2021-12-06,191000
2021-12-07,191000
2021-12-08,191000
2021-12-09,191000
2021-12-10,191000
2021-12-13,191000
2021-12-14,191000
2021-12-15,191000
2021-12-16,191000
2021-12-17,191000
2021-12-20,191000
2021-12-21,196000
2021-12-22,201000
2021-12-23,205000
2021-12-24,205000
2021-12-27,210000
2021-12-28,215000
2021-12-29,219000
2021-12-30,219000
2021-12-31,222500
2022-01-04,222500
2022-01-05,230500
2022-01-06,236500
2022-01-07,242500
2022-01-10,248500
2022-01-11,253500
2022-01-12,258500
2022-01-13,263500
2022-01-14,267500
2022-01-17,272500
2022-01-18,275500
2022-01-19,281500
2022-01-20,286500
2022-01-21,289500
2022-01-24,293500
2022-01-25,298500
2022-01-26,298500
2022-01-27,298500
2022-01-28,298500
2022-02-07,298500
2022-02-08,304500
2022-02-09,310500
2022-02-10,318500
2022-02-11,326500
2022-02-14,336500
2022-02-15,346500
2022-02-16,356500
2022-02-17,364500
2022-02-18,372500
2022-02-21,384500
2022-02-22,396500
2022-02-23,402500
2022-02-24,408500
2022-02-25,415500
2022-02-28,419500
2022-03-01,425500
2022-03-02,437500
2022-03-03,447500
2022-03-04,453500
2022-03-07,459500
2022-03-08,467500
2022-03-09,475500
2022-03-10,479500
2022-03-11,480500
2022-03-14,480500
2022-03-15,482500
2022-03-16,486500
2022-03-17,489500
2022-03-18,489500
2022-03-21,489500
2022-03-22,491500
2022-03-23,491500
2022-03-24,491500
2022-03-25,491500
2022-03-28,491500
2022-03-29,491500
2022-03-30,491500
2022-03-31,491500
2022-04-01,491500
2022-04-06,491500
2022-04-07,491500
2022-04-08,491500
