Date,Open_PCRFY.US,High_PCRFY.US,Low_PCRFY.US,Close_PCRFY.US,Adjusted_close_PCRFY.US,Volume_PCRFY.US,Open_051910.KO,High_051910.KO,Low_051910.KO,Close_051910.KO,Adjusted_close_051910.KO,Volume_051910.KO,Open_006400.KO,High_006400.KO,Low_006400.KO,Close_006400.KO,Adjusted_close_006400.KO,Volume_006400.KO,Open_1211.HK,High_1211.HK,Low_1211.HK,Close_1211.HK,Adjusted_close_1211.HK,Volume_1211.HK,Open_300014.SHE,High_300014.SHE,Low_300014.SHE,Close_300014.SHE,Adjusted_close_300014.SHE,Volume_300014.SHE,Open_MRAAF.US,High_MRAAF.US,Low_MRAAF.US,Close_MRAAF.US,Adjusted_close_MRAAF.US,Volume_MRAAF.US
2015-08-03,11.63,11.75,11.63,11.75,9.512,28386.0,245000.0,246000.0,234000.0,237000.0,220622.3989,259301.0,85600.0,86300.0,82100.0,82400.0,79371.3768,759586.0,34.0,34.6,33.3,34.0,33.207,3660666.0,5.2189,5.3824,4.8631,4.8657,4.7849,44648824.0,153.4,153.4,153.4,153.4,41.5631,348.0
2015-08-04,11.55,11.55,11.39,11.43,9.2527,109862.0,234000.0,241000.0,233500.0,239000.0,222484.1913,222990.0,81700.0,84500.0,81700.0,83100.0,80045.6482,474299.0,34.1,34.7,33.1,34.25,33.4512,4925434.0,4.8657,5.3191,4.7893,5.2717,5.184,36677383.0,146.75,146.75,146.75,146.75,39.7613,606.0
2015-08-05,11.68,11.68,11.49,11.515,9.3213,31406.0,240000.0,247000.0,237500.0,246500.0,229465.9128,165754.0,83200.0,85100.0,83200.0,83900.0,80816.2441,260652.0,34.0,37.0,33.75,36.8,35.9417,11019758.0,5.2269,5.5352,5.1161,5.2664,5.1789,42737206.0,139.75,139.75,139.75,139.75,37.8647,489.0
2015-08-06,11.5,11.5,11.36,11.44,9.2609,196836.0,247500.0,248000.0,240500.0,243500.0,226673.2242,137246.0,84500.0,84900.0,83100.0,83400.0,80334.6216,203151.0,37.2,39.0,36.6,38.8,37.895,15422326.0,5.1399,5.7936,5.0107,5.7936,5.6973,44504581.0,,,,,,
2015-08-07,11.6,11.62,11.55,11.59,9.3821,92911.0,242000.0,242500.0,237000.0,238000.0,221553.2951,128658.0,83300.0,84300.0,82600.0,82900.0,79852.9992,207837.0,39.2,40.0,37.65,37.85,36.9672,8036841.0,6.1151,6.2469,5.8094,6.0071,5.9072,90930420.0,,,,,,
2015-08-10,11.59,11.69,11.59,11.66,9.4389,33409.0,236000.0,236500.0,218500.0,222500.0,207124.4041,397436.0,82800.0,82800.0,80400.0,80900.0,77926.5095,274640.0,37.6,38.15,37.05,37.35,36.4788,5357531.0,6.0071,6.4578,5.9306,6.3128,6.2079,66840663.0,145.55,145.55,145.55,145.55,39.4361,504.0
2015-08-11,11.722,11.722,11.58,11.619,9.4058,58281.0,228500.0,230000.0,222500.0,222500.0,207124.4041,274325.0,81000.0,84500.0,81000.0,82100.0,79082.4033,354837.0,38.0,38.1,35.95,36.3,35.4533,5888244.0,6.1968,6.7873,6.1678,6.2496,6.1457,79130679.0,142.15,142.15,142.15,142.15,38.5149,10695.0
2015-08-12,11.4675,11.4675,11.19,11.38,9.2121,185105.0,217000.0,219000.0,206500.0,213000.0,198280.8902,445564.0,81100.0,82000.0,80200.0,80700.0,77733.8605,365275.0,35.9,36.85,35.3,35.5,34.672,6284291.0,6.1942,6.4051,6.0413,6.0413,5.9409,60854499.0,,,,,,
2015-08-13,11.31,11.4,11.31,11.37,9.2041,36011.0,213500.0,227500.0,213500.0,225500.0,209917.0927,335314.0,81200.0,85000.0,81100.0,84100.0,81008.893,346178.0,35.9,36.6,35.4,36.0,35.1603,4071610.0,5.9333,6.4947,5.9333,6.4525,6.3453,57978516.0,,,,,,
2015-08-14,11.256,11.29,11.2,11.28,9.1314,85341.0,225500.0,225500.0,225500.0,225500.0,209917.0927,0.0,,,,,,,36.5,36.7,35.5,35.65,34.8185,2803965.0,6.4551,6.5448,6.1942,6.2865,6.182,51508447.0,,,,,,
2015-08-17,11.24,11.392,11.24,11.35,9.188,28795.0,235000.0,238000.0,230000.0,237500.0,221087.847,338388.0,85500.0,86200.0,82200.0,82400.0,79371.3768,256410.0,35.8,35.8,34.8,35.55,34.7208,2618820.0,6.297,6.6186,6.1757,6.5869,6.4775,57638054.0,,,,,,
2015-08-18,11.33,11.45,11.315,11.37,9.2041,44591.0,234500.0,235000.0,229500.0,232000.0,215967.9179,174599.0,82000.0,83700.0,82000.0,83300.0,80238.2972,231847.0,35.25,35.75,33.0,33.75,32.9628,6276603.0,6.5579,6.5922,5.928,5.928,5.8294,57308405.0,,,,,,
2015-08-19,11.23,11.36,11.23,11.28,9.1314,190491.0,230000.0,233500.0,219500.0,224500.0,208986.1965,195767.0,83300.0,83500.0,80500.0,81400.0,78408.1319,296800.0,33.85,34.35,32.3,33.55,32.7675,6891966.0,5.6354,6.2153,5.3349,6.1151,6.0135,58781148.0,,,,,,
2015-08-20,10.885,10.92,10.79,10.79,8.7345,165810.0,219000.0,226500.0,219000.0,221000.0,205728.0598,145649.0,81200.0,82300.0,80200.0,80300.0,77348.5626,201119.0,32.7,33.1,31.3,31.75,31.0095,7917044.0,,,,,,,,,,,,
2015-08-21,10.84,10.95,10.54,10.56,8.5484,129396.0,220000.0,225500.0,216500.0,220500.0,205262.6117,261379.0,78200.0,79200.0,77500.0,77600.0,74747.8014,383231.0,31.0,31.4,29.5,30.9,30.1793,9124243.0,,,,,,,133.5,133.5,133.5,133.5,36.1712,498.0
2015-08-24,10.3,10.3,9.72,10.13,8.2003,296785.0,219500.0,225000.0,208000.0,216500.0,201539.0269,368453.0,76400.0,78400.0,75600.0,76800.0,73977.2055,290761.0,29.2,29.8,27.0,28.8,28.1283,15017296.0,,,,,,,,,,,,
2015-08-25,10.39,10.6,10.17,10.2,8.2572,110801.0,219000.0,228000.0,212000.0,219000.0,203866.2674,202144.0,77100.0,78600.0,76600.0,77100.0,74266.179,371356.0,29.3,30.45,27.4,28.8,28.1283,10278161.0,,,,,,,,,,,,
2015-08-26,10.86,10.9,10.59,10.88,8.8075,108984.0,219500.0,229000.0,214000.0,226000.0,210382.5408,282032.0,77500.0,81500.0,77100.0,81500.0,78504.4564,375383.0,29.5,30.8,28.3,29.4,28.7143,10502441.0,,,,,,,,,,,,
2015-08-27,10.92,10.95,10.69,10.78,8.7266,82879.0,230000.0,230500.0,222500.0,226500.0,210847.9889,257133.0,82300.0,82300.0,80000.0,80300.0,77348.5626,346391.0,31.0,32.8,30.3,32.25,31.4978,15981706.0,5.5036,5.5036,5.5036,5.5036,5.4121,2902312.0,,,,,,
2015-08-28,11.02,11.02,10.88,10.92,8.8399,102994.0,241000.0,246000.0,238000.0,240500.0,223880.5356,387353.0,81500.0,84000.0,80800.0,83500.0,80430.9461,422649.0,33.8,34.05,32.45,32.55,31.7908,9258297.0,4.9527,5.7646,4.9527,5.6828,5.5884,143428385.0,147.0,147.0,147.0,147.0,39.829,327.0
2015-08-31,10.95,11.03,10.83,10.935,8.8522,80504.0,241000.0,241500.0,233000.0,234000.0,217829.7103,220700.0,83800.0,86900.0,83000.0,84500.0,81394.191,433320.0,33.1,33.3,31.4,31.65,30.9118,7482084.0,5.3613,5.4008,5.1135,5.1135,5.0285,63559984.0,,,,,,
2015-09-01,10.6,10.75,10.51,10.57,8.5564,83531.0,240000.0,242500.0,230000.0,230500.0,214571.5737,232544.0,84900.0,85800.0,82900.0,83700.0,80623.5951,304174.0,31.15,31.85,30.2,30.85,30.1305,5344031.0,4.8552,4.8763,4.6022,4.6022,4.5257,40804645.0,,,,,,
2015-09-02,10.4,10.52,10.4,10.52,8.5161,40651.0,223000.0,230000.0,222000.0,228500.0,212709.7813,272695.0,82500.0,84500.0,82200.0,83700.0,80623.5951,317422.0,30.8,31.75,29.65,30.5,29.7886,5554391.0,4.2147,4.6918,4.1409,4.1409,4.0721,69639398.0,,,,,,
2015-09-03,10.68,10.7,10.55,10.584,8.5679,107269.0,232000.0,233000.0,225000.0,227000.0,211313.437,160899.0,84500.0,85200.0,83200.0,83800.0,80719.9196,331003.0,,,,,,,,,,,,,,,,,,
2015-09-04,10.23,10.23,10.05,10.07,8.1517,54331.0,227000.0,229500.0,220000.0,221500.0,206193.5079,180374.0,84200.0,86700.0,83800.0,85000.0,81875.8134,546261.0,31.3,31.3,30.05,30.55,29.8375,3431376.0,,,,,,,134.67,134.67,134.67,134.67,36.4883,384.0
2015-09-07,,,,,,,219500.0,223000.0,216500.0,219500.0,204331.7155,164343.0,87000.0,88300.0,86500.0,87600.0,84380.2501,475096.0,30.45,32.0,30.4,30.75,30.0328,6324647.0,4.1778,4.3834,4.0882,4.1383,4.0695,75354448.0,,,,,,
2015-09-08,10.445,10.59,10.33,10.575,8.5604,46576.0,219500.0,221000.0,215000.0,217000.0,202004.475,147319.0,87500.0,89400.0,87200.0,88100.0,84861.8725,456833.0,30.85,33.25,30.85,32.9,32.1326,8029676.0,4.1383,4.5046,4.0855,4.4282,4.3546,55859411.0,132.89,132.89,132.89,132.89,36.006,1983.0
2015-09-09,10.855,10.86,10.65,10.65,8.6214,55356.0,221500.0,232500.0,220000.0,231500.0,215502.4699,275402.0,89300.0,89500.0,87400.0,88900.0,85632.4684,431881.0,34.4,34.75,33.65,34.35,33.5488,10630636.0,4.5073,4.7102,4.4704,4.6153,4.5386,104167618.0,136.41,136.41,136.41,136.41,36.9597,762.0
2015-09-10,10.45,10.69,10.45,10.615,8.5929,124286.0,226500.0,236000.0,225500.0,236000.0,219691.5027,179861.0,88500.0,88500.0,86800.0,88200.0,84958.197,385330.0,33.55,34.4,32.95,34.3,33.5,5508532.0,4.5099,4.8367,4.4809,4.6812,4.6034,86280985.0,,,,,,
2015-09-11,10.565,10.565,10.44,10.54,8.5324,28890.0,233500.0,237000.0,230500.0,230500.0,214571.5737,155880.0,87400.0,88800.0,87300.0,87600.0,84380.2501,275583.0,34.5,35.1,33.65,33.8,33.0116,5842619.0,4.6865,4.7313,4.5494,4.6522,4.5749,47212115.0,,,,,,
2015-09-14,10.54,10.56,10.48,10.555,8.5443,63036.0,232500.0,235500.0,229000.0,234500.0,218295.1584,161653.0,88100.0,88200.0,85800.0,86400.0,83224.3562,216970.0,34.15,34.75,33.1,33.5,32.7186,4161500.0,4.6839,4.7129,4.1883,4.1883,4.1187,67173795.0,,,,,,
2015-09-15,10.71,10.92,10.71,10.905,8.8277,1458449.0,233500.0,236000.0,230500.0,233500.0,217364.2622,93496.0,86300.0,88200.0,86100.0,88000.0,84765.548,230177.0,33.55,34.45,33.1,33.6,32.8163,3528922.0,3.9775,4.1383,3.7692,3.7719,3.7092,47561721.0,,,,,,
2015-09-16,11.195,11.3,11.19,11.3,9.1475,610500.0,236000.0,254000.0,235500.0,251000.0,233654.9457,444532.0,88700.0,90200.0,88400.0,89900.0,86595.7133,702659.0,34.2,36.35,34.05,35.6,34.7697,8413340.0,3.7956,4.1488,3.7956,4.1488,4.0798,47037787.0,141.75,141.75,141.75,141.75,38.4065,729.0
2015-09-17,11.05,11.362,11.05,11.21,9.0747,35330.0,254000.0,266500.0,252000.0,257000.0,239240.3229,398046.0,91700.0,100500.0,90500.0,97000.0,93434.7518,1867290.0,35.9,36.65,35.3,35.65,34.8185,6229932.0,4.1883,4.5626,4.1409,4.3623,4.2898,99404632.0,,,,,,
2015-09-18,10.72,11.0,10.72,10.85,8.7833,63666.0,258000.0,268000.0,253000.0,264000.0,245756.5963,281776.0,97500.0,99800.0,95400.0,98600.0,94975.9436,1151135.0,35.9,37.55,35.9,37.3,36.43,7839350.0,4.4809,4.5336,4.2226,4.3491,4.2768,66198963.0,138.05,142.75,138.05,139.97,37.9243,6117.0
2015-09-21,10.844,10.9,10.82,10.88,8.8075,55203.0,257500.0,261500.0,254500.0,256000.0,238309.4267,204512.0,97500.0,98700.0,96700.0,96700.0,93145.7783,290403.0,36.0,37.15,35.95,36.85,35.9905,5011602.0,4.2173,4.6312,4.1646,4.5811,4.5049,57835791.0,,,,,,
2015-09-22,10.8,10.87,10.61,10.71,8.6697,51299.0,261000.0,263500.0,256000.0,258000.0,240171.2191,185351.0,97200.0,100000.0,96900.0,99000.0,95361.2415,502895.0,37.15,38.2,36.9,37.05,36.1858,6252096.0,4.6127,4.7023,4.4361,4.6101,4.5334,66475575.0,,,,,,
2015-09-23,10.782,10.91,10.57,10.65,8.6214,61082.0,254000.0,271000.0,253500.0,266000.0,247618.3887,535466.0,98600.0,105500.0,98600.0,102000.0,98250.9761,1449321.0,36.25,38.4,35.75,37.35,36.4788,12858605.0,4.4809,5.0081,4.4546,4.7682,4.689,87433980.0,139.2,139.2,139.2,139.2,37.7156,486.0
2015-09-24,10.25,10.45,10.17,10.29,8.3299,985431.0,267000.0,273000.0,264000.0,268000.0,249480.1811,237070.0,104000.0,107000.0,103000.0,104000.0,100177.4658,753567.0,37.35,38.05,37.0,37.4,36.5277,3994853.0,4.8394,4.8895,4.6417,4.7076,4.6293,56318887.0,,,,,,
2015-09-25,10.34,10.415,10.27,10.335,8.433,378950.0,270000.0,271000.0,264000.0,267000.0,248549.2849,192856.0,106000.0,107000.0,101500.0,105000.0,101140.7107,549210.0,38.1,39.25,37.4,39.05,38.1392,11056608.0,4.7181,4.7656,4.3518,4.4493,4.3753,44926270.0,,,,,,
2015-09-28,10.35,10.568,10.12,10.15,8.3476,237651.0,,,,,,,,,,,,,,,,,,,4.444,4.7208,4.3649,4.6944,4.6164,37753883.0,131.05,131.05,131.05,131.05,36.1943,717.0
2015-09-29,10.04,10.08,9.83,9.96,8.1911,141286.0,,,,,,,,,,,,,37.7,38.45,37.2,38.25,37.3579,8109217.0,4.5336,4.8631,4.5336,4.7181,4.6397,57020677.0,128.55,128.6,128.55,128.6,35.5176,396.0
2015-09-30,10.034,10.11,9.89,10.11,8.3148,50668.0,264500.0,285500.0,264500.0,285500.0,265770.8645,547594.0,104000.0,108500.0,103000.0,108500.0,104512.0677,782954.0,39.75,41.2,39.55,40.85,39.8972,19393899.0,4.8183,4.8605,4.5863,4.6654,4.5879,48358547.0,127.9,129.7,127.9,129.7,35.8215,4800.0
2015-10-01,10.24,10.54,10.21,10.28,8.4543,88013.0,282500.0,288500.0,278000.0,288000.0,268098.105,390644.0,108000.0,110000.0,107000.0,108500.0,104512.0677,411438.0,,,,,,,,,,,,,,,,,,
2015-10-02,10.11,10.28,10.07,10.28,8.4543,51783.0,282500.0,285000.0,276500.0,276500.0,257392.7988,285419.0,108500.0,109000.0,104500.0,105500.0,101622.3331,510660.0,42.15,43.9,41.35,42.75,41.7529,11249394.0,,,,,,,133.45,133.45,133.45,133.45,36.8572,12.0
2015-10-05,10.32,10.6,10.32,10.58,8.7011,51796.0,278000.0,292000.0,278000.0,288000.0,268098.105,389828.0,107000.0,107500.0,105000.0,105500.0,101622.3331,291431.0,43.5,43.85,42.0,42.55,41.5576,8338475.0,,,,,,,141.6,141.6,138.0,138.0,38.1138,234.0
2015-10-06,10.48,10.52,10.42,10.465,8.6066,271697.0,292000.0,297500.0,285000.0,285500.0,265770.8645,219350.0,107000.0,111000.0,107000.0,109000.0,104993.6902,636716.0,43.15,45.9,43.1,44.7,43.6574,13608462.0,,,,,,,135.15,139.0,135.15,139.0,38.39,3168.0
2015-10-07,10.76,10.81,10.68,10.75,8.8409,58646.0,288000.0,293000.0,284500.0,287000.0,267167.2088,152608.0,109500.0,110500.0,107000.0,108000.0,104030.4453,355204.0,45.9,46.55,44.65,46.3,45.2201,9277244.0,,,,,,,134.65,134.65,134.4,134.4,37.1195,279.0
2015-10-08,10.94,11.05,10.84,11.01,9.0549,63786.0,289500.0,290000.0,284000.0,289000.0,269029.0012,180161.0,109500.0,111000.0,108500.0,110000.0,105956.935,367392.0,46.0,46.6,44.45,45.3,44.2434,8154715.0,4.7919,5.132,4.7445,5.132,5.0467,83586349.0,130.4,130.4,130.4,130.4,36.0148,21.0
2015-10-09,11.21,11.255,11.19,11.22,9.2273,73419.0,,,,,,,,,,,,,45.6,45.85,43.9,44.0,42.9737,7424719.0,5.2058,5.2374,4.9844,5.1478,5.0622,78955626.0,128.25,128.25,128.25,128.25,35.421,192.0
2015-10-12,11.35,11.35,11.2,11.23,9.2358,247515.0,287000.0,294000.0,285500.0,287000.0,267167.2088,223050.0,111500.0,113000.0,110500.0,111500.0,107401.8023,297309.0,44.25,47.35,44.0,46.2,45.1224,9583193.0,5.1847,5.6618,5.1662,5.4957,5.4044,81607322.0,130.3,130.3,130.15,130.15,35.9457,246.0
2015-10-13,11.07,11.22,10.96,10.99,9.0384,73231.0,287000.0,287000.0,280000.0,284000.0,264374.5202,191854.0,112000.0,112000.0,109000.0,111000.0,106920.1799,311741.0,46.0,47.65,45.45,46.5,45.4154,7046454.0,5.4799,5.7435,5.4166,5.7435,5.648,82880120.0,129.25,129.25,129.25,129.25,35.6972,459.0
2015-10-14,10.86,10.96,10.73,10.73,8.8245,38924.0,280000.0,282000.0,270000.0,271000.0,252272.8697,309186.0,112500.0,112500.0,105000.0,106000.0,102103.9556,582368.0,45.95,47.9,45.85,47.15,46.0503,7150610.0,5.667,5.7988,5.5221,5.5458,5.4536,62377245.0,126.2,126.2,126.2,126.2,34.8548,324.0
2015-10-15,10.86,10.95,10.77,10.94,8.9972,104365.0,273000.0,289000.0,272000.0,287500.0,267632.6569,347515.0,106000.0,110500.0,105500.0,109500.0,105475.3126,380658.0,47.15,47.8,46.55,47.1,46.0014,6166545.0,5.4562,5.7408,5.4324,5.7171,5.6221,66916043.0,129.9,130.575,129.9,130.575,36.0631,1608.0
2015-10-16,11.0783,11.09,10.78,10.91,8.9727,278496.0,287000.0,291500.0,282500.0,289000.0,269029.0012,194238.0,111000.0,111000.0,106500.0,106500.0,102585.578,240656.0,47.8,48.6,47.4,47.85,46.7339,7135516.0,5.7962,5.9965,5.5774,5.6934,5.5988,75891699.0,130.0,130.0,130.0,130.0,35.9043,21.0
2015-10-19,10.65,10.82,10.65,10.81,8.8902,25730.0,297500.0,298000.0,287000.0,290500.0,270425.3455,392479.0,107000.0,115000.0,106500.0,114000.0,109809.9145,642277.0,47.5,49.45,47.25,49.1,47.9548,10429704.0,5.6987,6.0492,5.4852,5.9781,5.8787,107743562.0,126.4,126.4,126.4,126.4,34.91,264.0
2015-10-20,10.69,10.79,10.69,10.755,8.8451,44270.0,289500.0,294000.0,288000.0,290500.0,270425.3455,194476.0,115000.0,119000.0,115000.0,118500.0,114144.5164,668220.0,49.0,49.3,47.6,48.05,46.9293,8190933.0,5.8515,5.9464,5.7461,5.9016,5.8035,65133872.0,126.15,126.15,126.15,126.15,34.841,255.0
2015-10-21,11.378,11.44,11.13,11.145,9.1658,50212.0,290500.0,297000.0,290000.0,294000.0,273683.4822,219305.0,118000.0,120000.0,117000.0,119000.0,114626.1388,453142.0,,,,,,,5.8884,6.1336,5.3191,5.3376,5.2488,103969726.0,,,,,,
2015-10-22,11.06,11.26,11.06,11.24,9.2439,34327.0,292500.0,294500.0,286000.0,290500.0,270425.3455,153558.0,117000.0,117500.0,112000.0,114000.0,109809.9145,692995.0,47.5,47.85,46.6,47.5,46.3921,5872128.0,5.4298,5.6908,5.3244,5.6222,5.5288,64651747.0,134.87,137.4,134.55,134.55,37.161,363.0
2015-10-23,11.2,11.23,11.04,11.23,9.2358,52484.0,296000.0,299000.0,293000.0,297000.0,276476.1708,173499.0,115500.0,117000.0,113000.0,114000.0,109809.9145,517879.0,48.7,48.85,46.5,47.25,46.1479,7134753.0,5.7593,5.8964,5.6249,5.7593,5.6636,87665069.0,142.14,142.25,139.1,139.1,38.4176,1041.0
2015-10-26,11.634,11.73,11.59,11.73,9.6469,29378.0,300000.0,300000.0,295000.0,297000.0,276476.1708,130804.0,115000.0,117500.0,114500.0,117000.0,112699.6491,319884.0,47.5,49.2,47.25,48.45,47.32,10136691.0,,,,,,,140.85,144.14,140.85,144.14,39.8096,3675.0
2015-10-27,11.51,11.83,11.42,11.49,9.4493,137139.0,295500.0,300000.0,290500.0,300000.0,279268.8594,159406.0,117000.0,117000.0,113000.0,116000.0,111736.4042,311249.0,48.4,49.35,47.6,48.55,47.4176,6021575.0,,,,,,,138.3,138.3,138.3,138.3,38.1967,294.0
2015-10-28,11.36,11.67,11.36,11.52,9.4743,186023.0,306000.0,322000.0,306000.0,315000.0,293232.3024,671657.0,114500.0,116000.0,108000.0,111500.0,107401.8023,840226.0,48.1,50.2,48.05,48.6,47.4665,10089157.0,,,,,,,139.45,139.45,137.15,137.15,37.879,738.0
2015-10-29,11.505,12.02,11.5,11.77,9.6799,332789.0,315000.0,318500.0,311500.0,315000.0,293232.3024,290250.0,111000.0,113500.0,110000.0,111000.0,106920.1799,384134.0,49.0,49.25,47.9,48.3,47.1735,5580333.0,,,,,,,137.0,137.0,136.9,136.9,37.81,15.0
2015-10-30,11.76,11.97,11.7,11.71,9.6303,123194.0,314500.0,315000.0,303500.0,304500.0,283457.8923,312826.0,115000.0,116500.0,104000.0,106500.0,102585.578,1808620.0,48.95,50.0,47.35,48.4,47.2711,12130421.0,,,,,,,146.0,151.16,146.0,151.16,41.7484,1566.0
2015-11-02,11.64,11.79,11.46,11.78,9.688,25022.0,303500.0,315000.0,303500.0,314500.0,292766.8543,232306.0,108000.0,112500.0,107000.0,111000.0,106920.1799,736883.0,48.0,49.45,47.5,47.7,46.5874,6703806.0,,,,,,,148.75,152.5,148.75,152.5,42.1185,4653.0
2015-11-03,11.58,11.89,11.58,11.75,9.6633,46107.0,317500.0,321000.0,314500.0,319000.0,296955.8872,203944.0,112000.0,112500.0,109000.0,110000.0,105956.935,417795.0,48.6,48.7,47.8,47.9,46.7828,5222897.0,,,,,,,148.75,148.75,148.75,148.75,41.0828,126.0
2015-11-04,11.56,11.7,11.56,11.64,9.5729,44765.0,321000.0,321500.0,314000.0,315500.0,293697.7505,152967.0,111000.0,113000.0,110000.0,112000.0,107883.4248,336980.0,47.9,50.0,47.9,49.75,48.5896,13300272.0,,,,,,,156.25,156.25,152.9,153.0,42.2566,651.0
2015-11-05,11.6,11.6,11.428,11.5,9.4577,23668.0,312000.0,313500.0,303000.0,304000.0,282992.4442,270565.0,111500.0,114000.0,110000.0,111000.0,106920.1799,417108.0,49.5,50.1,49.0,49.1,47.9548,4203600.0,,,,,,,161.5,161.5,156.65,156.65,43.2647,99.0
2015-11-06,11.454,11.454,11.27,11.37,9.3509,22138.0,301500.0,306500.0,300500.0,304000.0,282992.4442,168141.0,110500.0,111500.0,108500.0,111500.0,107401.8023,293398.0,48.8,49.6,48.55,48.9,47.7595,4055286.0,,,,,,,157.77,157.77,157.77,157.77,43.574,159.0
2015-11-09,11.44,11.45,11.37,11.4,9.3756,56429.0,300000.0,303000.0,289000.0,296500.0,276010.7227,290803.0,111000.0,112500.0,110000.0,110000.0,105956.935,251538.0,48.55,50.0,48.35,49.4,48.2478,6407194.0,,,,,,,158.55,158.55,156.5,156.5,43.2233,357.0
2015-11-10,11.46,11.62,11.46,11.61,9.5481,17794.0,292000.0,301000.0,292000.0,296500.0,276010.7227,180697.0,109000.0,111000.0,106500.0,110000.0,105956.935,375924.0,48.6,49.1,44.9,45.3,44.2434,15410657.0,,,,,,,158.5,158.5,157.0,157.0,43.3614,330.0
2015-11-11,11.5,11.62,11.34,11.398,9.3739,1905818.0,295500.0,299000.0,286500.0,296500.0,276010.7227,203856.0,110000.0,110500.0,105500.0,107000.0,103067.2004,277463.0,45.4,47.15,42.4,46.85,45.7573,18775118.0,,,,,,,157.1,157.2,157.0,157.0,43.3614,30900.0
2015-11-12,11.36,11.475,11.35,11.38,9.359,77036.0,298000.0,301500.0,294500.0,298000.0,277407.067,140900.0,106000.0,109000.0,106000.0,107000.0,103067.2004,164436.0,46.85,47.55,45.35,46.2,45.1224,5916302.0,6.3365,6.3365,6.3365,6.3365,6.2312,2808091.0,158.21,158.21,158.21,158.21,43.6955,180.0
2015-11-13,11.39,11.43,11.28,11.295,9.2891,75745.0,295000.0,305000.0,294000.0,299500.0,278803.4113,228823.0,107000.0,111000.0,106500.0,110000.0,105956.935,308475.0,45.4,47.4,45.3,47.1,46.0014,7465003.0,6.9691,6.9691,6.9691,6.9691,6.8533,2845912.0,,,,,,
2015-11-16,11.3,11.4,11.25,11.4,9.3756,27619.0,294000.0,298000.0,293000.0,294000.0,273683.4822,140792.0,108000.0,110000.0,105000.0,106500.0,102585.578,239236.0,46.6,46.9,45.1,45.5,44.4388,4497998.0,7.665,7.665,7.665,7.665,7.5376,15484604.0,157.1,157.1,157.1,157.1,43.389,15.0
2015-11-17,11.39,11.42,11.33,11.39,9.3673,25132.0,301000.0,316500.0,298500.0,313500.0,291835.9581,336995.0,108500.0,115000.0,107000.0,114500.0,110291.5369,592345.0,46.3,46.75,45.6,45.7,44.6341,2378569.0,8.432,8.432,8.432,8.432,8.2919,173889218.0,157.0,157.0,155.6,155.6,42.9747,114.0
2015-11-18,11.29,11.5,11.29,11.49,9.4493,27319.0,313500.0,319000.0,310000.0,313000.0,291370.51,174571.0,114500.0,117000.0,113500.0,114500.0,110291.5369,382948.0,46.05,46.25,45.55,45.65,44.5853,2355440.0,8.4294,8.5664,7.7889,8.005,7.872,279947212.0,158.0,158.0,158.0,158.0,43.6375,9.0
2015-11-19,11.5,11.55,11.49,11.52,9.4743,16730.0,317500.0,327500.0,317000.0,326000.0,303472.1606,319695.0,117000.0,121500.0,116500.0,120500.0,116071.0061,853097.0,46.3,46.6,45.9,46.5,45.4154,2758445.0,8.1711,8.8063,7.9628,8.8063,8.6599,258884854.0,155.64,155.64,155.64,155.64,42.9857,90.0
2015-11-20,11.56,11.63,11.56,11.61,9.5481,17996.0,327500.0,332500.0,321500.0,322500.0,300214.0239,246226.0,121000.0,124500.0,120500.0,124500.0,119923.9855,627894.0,46.25,47.2,46.0,47.1,46.0014,2590762.0,9.0857,9.663,8.7852,8.83,8.6833,324096618.0,160.3,160.3,159.0,159.0,43.9137,1251.0
2015-11-23,11.595,11.64,11.49,11.59,9.5317,25664.0,323000.0,324000.0,318000.0,322000.0,299748.5758,227567.0,126000.0,127500.0,123000.0,127000.0,122332.0977,534566.0,47.3,47.3,45.6,45.7,44.6341,4243149.0,8.5401,8.6982,7.9549,8.1447,8.0093,191596461.0,159.05,159.05,159.05,159.05,43.9275,339.0
2015-11-24,11.513,11.6,11.5,11.585,9.5276,44988.0,322500.0,335000.0,320000.0,334000.0,310919.3302,295793.0,126500.0,127500.0,125000.0,127000.0,122332.0977,457244.0,45.75,46.35,44.5,44.5,43.4621,6163250.0,8.1974,8.3503,8.0156,8.2264,8.0897,109284750.0,159.35,161.65,159.35,160.1,44.2175,567.0
2015-11-25,11.56,11.56,11.45,11.465,9.4289,67745.0,332000.0,333000.0,321500.0,322000.0,299748.5758,248609.0,126500.0,127000.0,122000.0,122000.0,117515.8734,461288.0,44.8,44.8,43.55,44.3,43.2667,4653681.0,8.237,8.4742,8.121,8.3793,8.24,117967705.0,157.45,157.45,155.75,155.75,43.0161,405.0
2015-11-26,,,,,,,322000.0,331500.0,321500.0,324000.0,301610.3682,161002.0,121500.0,124500.0,120000.0,123000.0,118479.1183,408449.0,44.5,44.6,41.3,41.55,40.5809,14171795.0,8.4347,8.6587,8.121,8.2923,8.1545,135991554.0,,,,,,
2015-11-27,11.64,11.64,11.35,11.42,9.3919,21356.0,324000.0,325500.0,318000.0,321000.0,298817.6796,135494.0,122500.0,124000.0,122000.0,124000.0,119442.3631,179590.0,41.75,42.25,40.5,41.35,40.3856,11825516.0,8.2501,8.2923,7.462,7.5095,7.3847,110177293.0,155.3,157.3,155.3,157.3,43.4442,78.0
